,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48
generation11,0.0,1.0,4.0,4.0,4.0,2.0,3.9681726493335927,2.7647341940111767,3.9576164304417967,3.9901446603445763,3.85180569990854,3.4750406969482253,3.952616702909602,3.97236251668417,3.974527059705724,3.494359105655145,3.8566432289357113,2.220819268355769,3.9650213896403463,3.955796428917837,3.5783205584181297,3.8449977689289967,3.985729304155409,3.9827774350758585,3.9805407167866016,3.996103530027075,3.990672878755311,3.7641600621190774,3.9468287549648884,3.9914674504730883,3.9534143824330665,3.973074412949212,3.984171452619622,2.015916728840759,3.9350419102601872,3.9139564528186956,2.9224655954226497,3.9582296004233246,3.7695181774567272,3.771106365118816,2.85999336918528,3.912331503320033,3.568556975477154,3.9794265918570444,3.9832515390790957,3.918649537049701,3.9711416365601147,3.4462259375009046
generation12,1.0,1.0,3.0,1.0,4.0,2.0,3.0636803481204504,2.152135823272716,3.2277502733782195,3.6453330910296273,3.5426672793948404,2.5328819108219354,3.2311100615398307,3.6566632041423572,3.598806389527352,2.552211823615287,3.393408975886859,1.9412020200043916,2.9851228969392416,3.023158495931185,2.3615360366757647,3.078463329830756,3.8623772975738007,3.0486448756658975,3.509342163168793,3.6719605432710276,3.2060300453724184,3.077244725443227,3.846843126281914,3.5429465860274245,3.158338440121871,3.0759451848268924,3.5503820451591013,2.016399322898358,3.1672631895603365,3.0430831748095777,1.9016487524690655,3.6245941523518566,2.9742588047913574,3.1459759272232923,1.6615538739981375,3.8779869982386397,2.7642999591130213,3.7677042147216033,3.809800630051662,3.613824860969278,3.1416202913606353,2.700265745461426
generation13,4.0,0.0,2.0,0.0,1.0,1.0,2.5311944999273663,2.6418442625442924,0.22976758417136986,3.982678817742841,3.7594722406311205,0.9262194432716387,3.9525532033766857,3.890713309748924,3.9438829208423023,0.34807920102060275,1.6956704642953861,0.5020359652356677,3.8130858148444298,0.09926214818343454,1.4611444683147736,3.8062613015079454,3.8503548190934485,2.2301683972859507,3.975094720152741,3.8550917287363027,1.8647092570827766,3.705260293720889,3.7148782081510086,3.7470472241168222,1.583692017692996,3.8173687358334796,2.5462440894732,0.36598209376489904,3.17724055488164,3.62796467994864,0.4069493177618719,1.9867762652278735,3.5915076399791515,2.332654214773834,0.010877776104625186,3.879525127783573,2.339021539363976,3.86339799833415,3.3335313682964656,1.2218743132115475,2.330341653002406,1.1234243770479133
generation14,3.0,2.0,3.0,1.0,1.0,3.0,3.421386955846592,2.9997558537960614,3.295030742749454,3.1856167698219835,3.3169475469087346,2.9805121604231024,3.0630227242115287,3.1990195319659276,3.3831340495000597,2.8644542112200106,2.847426344988734,2.792553941779663,3.1585811762187532,2.962645815253976,2.93594127006982,3.037052106451818,3.724731427184193,3.607615358784092,3.4034372928474497,3.712435335581977,3.312857414643694,3.0558821813526476,3.3477078594767127,3.6045196794126952,3.080429534142542,3.0366629162806693,3.8960956989768247,2.7392455077878797,3.0443917161505873,3.351079307497914,2.499578923161854,3.1198455870284905,2.9950540290262393,2.9624359347018316,2.7167863545786446,3.366242705414107,2.8538829156370764,3.966178504230029,3.256633050366468,3.364419445933028,2.962133503633476,2.9604976913387087
generation15,4.0,0.0,3.0,0.0,1.0,3.0,3.803402141244958,3.603401231985166,3.5431517339036835,3.9391529058333976,3.686040038350293,3.1663621428403053,3.9410542416262215,3.949137726547538,3.9888490506111367,2.2965555247469243,2.6472271119959596,2.2490602747926864,3.962611655760255,3.366614275220809,3.1250619374605413,3.7734333134016786,3.8707668459104134,3.243224882050636,3.9304255843544555,3.9047230918017117,3.2624235350480437,3.565903332252036,3.934093225552075,3.9503312774065056,3.9055680962475874,3.9482916771776053,3.9221800013891914,2.0836003580548104,3.103635998935733,3.9512797280942418,0.44530279076937146,3.893251339011286,3.419775757449852,3.1493530311982547,0.1741480253528846,3.871190319808466,2.6262142856188464,3.9681852677830687,3.659259715534947,3.9412019073446043,3.305910312054153,2.9278523844724025
generation16,0.0,0.0,4.0,4.0,4.0,4.0,3.9928833943907396,3.9731478124853874,3.9838411569875296,3.98359055517646,3.9735934425967994,3.9592651675061843,3.980769276970792,3.979736207165966,3.997144057839134,3.9139958900173015,3.7311637522471783,3.150828935785913,3.976760436035192,3.835247807796774,3.901762900594295,3.9863125082522943,3.9756484301951804,3.983586170140601,3.994228022659464,3.995986401597464,3.9878285269973928,3.9132490115549645,3.9752090552243438,3.9549716635434424,3.897617119242858,3.9681016389966413,3.9960103557216407,3.7037187197571804,3.980639323491295,3.993130783007316,3.6038025341968676,3.9957082128263073,3.905027838083081,3.981603774812998,3.770280360129528,3.969668307788057,3.8623519344237796,3.9835126598975363,3.9960990802467524,3.983770863881609,3.9897549261317082,3.5555543859553316
generation17,2.0,1.0,2.0,0.0,0.0,2.0,2.0548358487789833,1.9938483730281624,1.9990980300701184,2.598388392103008,3.02300222305843,1.9738729527403889,2.0363057657857033,2.735432533445596,2.131899523757822,1.965924995887826,3.0639927973758243,1.9404415796919419,1.8796518541947667,1.9904465903090764,2.698952258253279,2.11855868608972,2.5175251182250564,1.841367718377246,2.178350683209633,2.1037646110367065,2.0694342891121216,2.069040128610684,2.5071649279453774,2.461749098672476,2.029452305952431,1.9823673743039911,2.112760024627405,1.9478497197069258,2.470253859320024,2.4623731491930245,1.9257513822878656,2.1697470266973884,1.9436190548102832,2.8315643405623345,1.7210192290721893,3.8434204882054033,2.8886614792842793,3.174794685786077,3.0961523364114227,2.025564233198828,2.007849940763307,1.963323483071556
generation18,1.0,1.0,4.0,2.0,4.0,4.0,3.988069591746451,3.893331916753004,3.9567051588988185,3.985999027513476,3.942779625856894,3.873495408857611,3.9437838343275304,3.9847566046344705,3.913087371465157,3.6529953694027033,3.564681136947886,3.6415472493283914,3.8052892067894817,3.9788007760221853,3.9341238081133465,3.9358365090354703,3.986826101739425,3.94851868432864,3.9718763496372156,3.9833208606998802,3.9941567161071876,3.954142562259372,3.9799210034327506,3.9431337377960833,3.969676773692312,3.966334758064863,3.98007963279587,3.4611213995517005,3.964363637696517,3.984719963814884,2.6276803565971107,3.978993204941602,3.74076208841782,3.854662827810297,2.6690720877866427,3.965982662710745,3.583426693771783,3.909005299501815,3.919600552305145,3.9094876664355995,3.990939936174687,3.874642755927124
generation19,3.0,0.0,4.0,0.0,2.0,4.0,3.9934868811907793,3.7670521569152653,3.9885715814287406,3.9664111081280122,3.8839132000987195,3.901979336614142,3.699083541166304,3.9536882736915677,3.9725810044163867,2.9431628070243443,3.297078401661539,2.5105388038697436,3.837040750715538,3.978414019296383,3.6195625998457603,3.8827885084427773,3.9890734576527156,3.984082884247587,3.995093782219047,3.996850536576629,3.993382158348623,3.9445501924740882,3.925312131633845,3.951971935114665,3.9510465237986554,3.9179122074703017,3.981885966231417,2.274365468772049,3.858717507290667,3.957662215927421,2.246286376949645,3.923163493543874,3.12589440819631,3.78448026552121,2.2959221354900166,3.962233945900104,3.349019521866856,3.951187811976237,3.883188191978796,3.9830759625001098,3.988035340178135,2.7619600733035505
generation20,2.0,0.0,2.0,0.0,2.0,0.0,2.295107002636818,1.3087956672899583,2.097865648791413,3.752630466900746,1.874883482101773,1.9422797205771516,3.0084854958139666,3.5063999644037676,3.7448361466171507,1.880744102120391,1.9729045456877548,1.9168951406968604,3.792728289704882,2.007655660005247,1.6819975027333092,2.5461634612665422,3.8605365065600807,2.6730275368096374,2.5072576842240406,3.5561474236706094,2.571533476042575,2.3795536127764008,2.469552787563256,3.517045045153207,2.4638097853865477,2.3290734936619186,3.766638222257918,1.5363576122767497,2.0124658472418817,2.3204860393683093,1.3736461638382098,1.9955500576477596,1.9749732946402279,2.0502421559590225,1.4214359061866852,3.11706360850774,1.9254134171925428,3.4427573341230486,3.237405492128362,3.4144521245560755,1.8569407730086664,1.8399616897641644
generation21,4.0,2.0,3.0,0.0,2.0,3.0,2.937054445025513,2.9511229079799404,3.2528638043745053,3.136772989037433,3.481781819048597,2.8958267220498874,3.791613397257159,3.908067261583694,3.9511755906046364,2.6669816286398254,2.677665333897039,2.4206518916963473,3.8755674979086465,2.941931041891371,2.937672494858316,3.4981070914948886,3.8179218068188128,2.9226321624039318,3.257099608014063,3.779091758265789,3.0211292078452967,3.258406623647899,2.9920657043527688,3.188306797086957,2.863032895334981,3.006067909480197,3.3856214511279816,2.5303198254009205,3.095019745001798,2.9930767835814103,1.776688579632687,3.092766849278497,3.0285745810986793,2.8813693427338576,2.1512383458215907,3.3900192415429133,2.366564853440246,3.8963242313412136,2.9703534933486395,3.112275467209888,3.013736256901396,2.9228657501418662
generation22,4.0,0.0,4.0,3.0,4.0,3.0,3.8149399844351546,3.45935776907693,3.9779534162940147,3.967249316478755,3.9339579872710324,3.6751077769786282,3.9887454612303928,3.9764796765775903,3.9803382046361833,3.125704112517208,3.863955600025678,3.391536736898327,3.9319763891774926,3.822445806552125,3.7583974624656293,3.9300134347478806,3.953045816603654,3.9757952216811896,3.9707354982609218,3.9693669561465987,3.942167892580256,3.922508793535958,3.90638413220716,3.957777636781816,3.929219369576255,3.8989290990045267,3.960864995385685,2.9907993213179873,3.919376069932428,3.9516282927437305,3.704019740755095,3.9085105809657916,3.85424829645123,3.9699928655349974,3.4136928749115403,3.94645089441266,3.9365635338412024,3.97246264628456,3.924024628246444,3.9500182786543268,3.9372502205149553,3.6112659174128696
generation23,4.0,4.0,4.0,1.0,4.0,4.0,3.995345411842428,3.967158219035849,3.952164802914073,3.992979046154308,3.977440299869733,3.978198628049261,3.9889138473222863,3.991440371402834,3.991463835530325,3.8537707168325395,3.977856833091579,3.7891905385805633,3.9921150544489357,3.9413355769726013,3.921051610297596,3.963353103340476,3.971667600396539,3.971040992488074,3.9890819563716726,3.9957173608345453,3.9763629359902115,3.9554373319827936,3.9758184535801324,3.9939803085806207,3.982780294888222,3.9533401573031757,3.9936586625664234,3.954122977770687,3.9867946027812007,3.9804639099823516,2.923610011973555,3.9841571042532165,3.910847048668701,3.951816257105677,1.5751767075083578,3.9795551540086413,3.8994629791303765,3.966869247758568,3.961147945901893,3.937309761981071,3.9857512823452743,3.9756843399661705
generation24,1.0,1.0,2.0,0.0,2.0,1.0,2.977043272593848,1.7538262307232357,2.5630953082060284,2.37088829008708,3.736930680651635,1.7908811349103335,2.243389590483334,2.8084655031011043,2.796520794059346,1.8858433770978473,1.8114815909503472,1.8921002374532863,2.2817433070199953,1.92544808297626,1.8945053089991393,2.293136655966291,3.7719911090484493,2.5799547151196816,3.377410516796339,3.264145073675014,2.5714995612540616,2.638552118927876,2.727695317505824,3.1739497456663974,2.5566451645824397,2.4520888537794847,3.7746358199726178,1.7824142525720494,2.350656369270066,2.5841527804178273,1.6831158301041798,2.588415835960336,2.0695556181474153,1.912120903829994,1.9074872903582787,3.1566503542528643,1.8636601346436832,3.7498220247633545,3.1815958565956213,2.222218120715218,2.3040122047921,2.0631642545269577
generation25,2.0,2.0,3.0,1.0,2.0,3.0,3.007468268188373,2.967089973800269,2.8628094453482347,3.1080238046158044,3.068202452954282,2.9107969857968685,2.7767795194649203,3.412489926573349,3.409482986295053,2.3535018866489343,2.201932685728094,2.217246790245697,3.020561441282431,2.6854844490002994,2.971793848384119,3.0062470340878886,3.0899615103761264,2.988436104048387,2.8983719940871824,3.0108048051141396,2.995466257536785,3.005771641195494,2.9522474639971397,2.9963544551733987,2.979288469732263,3.017995039141271,3.049899619839163,2.862326024239334,2.9412119373559675,2.936680013105793,2.0250675507858835,2.976102986539503,2.904759464753784,2.502254590623919,1.9827874276410355,3.0651639927450685,2.523977051381281,2.919819774478003,2.9789184444512884,2.665665972136983,2.9591479804402203,2.734286412625791
generation26,1.0,0.0,3.0,4.0,4.0,3.0,3.1822799463808122,3.136870209976197,3.363466915354249,3.7777548502547167,3.5715322292872878,2.9919845446250433,3.4722647297186113,3.91820192725467,3.3490002188883086,3.2616611799029243,3.503923851551916,2.7692581605869178,3.4272654595055823,3.1819213498543655,3.058145583033093,3.3614243410061757,3.915624093248212,2.933965604754609,3.3291434341517094,3.58866929965479,3.489772034791529,3.776252963475721,3.7570110378288235,3.798654163661903,3.472143526172357,3.0991705691483804,3.354570086021792,2.9265964085040332,3.6181699619357874,3.7901716663567964,2.318550382647587,3.615782156066027,3.3598872967588918,3.776565739954712,2.9070159771696336,3.917840800794308,3.281392300868717,3.749409478384844,3.8581993982279803,3.697708433275534,3.137165253323855,2.863329654631584
generation27,1.0,1.0,2.0,1.0,4.0,4.0,2.6243103101722474,2.0877349128726825,3.595318605192224,3.770932253059898,3.8813841471381645,1.903765207387226,3.325620600400611,3.9103939489877684,2.9621146864192722,1.4991587439015301,3.1716551965089366,1.0871661148321614,1.8380092031980004,2.067682348245987,2.363089190549579,3.899815648375806,3.9488863410187434,2.1014318264226812,3.234668154506623,3.8166531382385394,2.9790858975996697,3.903814580283107,3.5476596650011682,3.921217741235341,3.4141420928396045,2.1744693911479964,3.807122300301329,1.0603933644687493,3.180117296964901,3.5858914694431427,1.1024193745801976,3.583661773406686,2.917196516917417,2.643626115230758,1.2356496291766517,3.9132825443016226,2.388233022891596,3.5517245397686112,3.103343685236809,3.7301850761600486,2.804604284888059,1.4910567192125517
generation28,3.0,0.0,4.0,1.0,3.0,4.0,3.999739746856945,3.9662864165459646,3.942714880704424,3.9907793853139872,3.9516435060381556,3.90317997008964,3.8982037823045914,3.9779037506628634,3.9824510945138907,3.3571870428590826,3.542874978968446,3.098264171185359,3.9366453412488176,3.9249074733638616,3.893536956872727,3.888502903752002,3.993456195754183,3.9840816119750264,3.996263582454427,3.9755030595860723,3.997258077090706,3.952667684009963,3.982533213827703,3.986286945050613,3.9933623374620333,3.9749438733467293,3.9915392145411603,3.1944901997368973,3.895025172370442,3.9856569605014185,3.0103556191110443,3.993351701246765,3.516579215333984,3.563423070510354,2.9076249039526356,3.9931336225892826,3.116498396506896,3.9824058831848883,3.966746669904993,3.9892980769575415,3.9900619666139305,3.7172761228793703
generation29,4.0,4.0,4.0,0.0,3.0,3.0,3.9916950812531184,3.758787771144279,3.9691717458531475,3.9929339149883294,3.961997744280727,3.913504552165877,3.9896915625551865,3.996086359626941,3.9942213920564824,3.889149743895407,3.8775196792429467,3.4997536221924186,3.985765926828158,3.9689725101998183,3.4537475865935177,3.975706653318612,3.9848791079183488,3.990411098370566,3.9927593442424274,3.9745924712809777,3.9827340029982454,3.9630068973114723,3.9774915432668716,3.991302109931395,3.9871344321035935,3.9174106473434156,3.9901189600535356,3.1358230164360013,3.984335798464058,3.9835394367110006,3.336571660825123,3.9951669428080945,3.933983529113299,3.964196546757986,2.9640090652734767,3.968424148647721,3.89842092378946,3.9729321256692134,3.97069376732151,3.97025227540695,3.988998911703567,3.9823932160680013
generation30,0.0,1.0,4.0,0.0,3.0,3.0,3.997748813651371,3.9505649384487067,3.9369945578864427,3.9435501595784577,3.9414678918171626,3.953474046564755,3.9745731378819764,3.986369859910264,3.9853469793814598,3.5853351162553206,3.7631982657659466,1.8093182524799365,3.9033245071308045,3.9479470582023732,3.9207076743786993,3.9832437356180006,3.995293021873143,3.994580272692256,3.9917877798340022,3.9711945225435166,3.9842465409608394,3.893223796334245,3.9325353587928227,3.967072769502487,3.945365457313119,3.9586616205634826,3.979990195073872,3.0061146249850528,3.9547725484504515,3.9819352999948148,2.1836423858819236,3.9383880206378716,3.8685133646312275,3.7785362710438934,1.3694512326771453,3.974491562066971,3.6339360686560784,3.9917583751348102,3.97114414019387,3.9419397257102147,3.985155188799527,3.139385310935604
generation31,2.0,3.0,2.0,2.0,2.0,3.0,2.5529702210838314,2.952943315885487,2.3452774411928035,2.7780365070199426,2.903577115159414,2.938308287090133,2.2734616571751225,2.8430513221999543,2.8201072595291574,2.037035967031198,2.692379269375077,2.0086316877031516,2.199914436882791,2.042592157333987,2.5665017995675083,2.9928084623757645,3.555523716959295,2.335855184889931,2.2182396571611873,2.3949608005446894,2.868435677096415,2.7928999867090063,2.57747695924161,2.623051700049103,2.2768418565526587,2.0367241205863533,2.771205944131757,2.0582172336603644,2.9341865674993968,3.041492159520209,1.9455910609414162,2.5474426565501824,2.18898694465288,2.5883508239369375,1.9733866284884285,2.945193466017386,2.869582778687625,2.2877772345286735,2.867705874536043,2.389869966627316,2.044545526310901,2.052219419702776
generation32,3.0,0.0,4.0,1.0,4.0,3.0,3.9619365074579047,3.7264080868945246,3.959908647915159,3.9717508503835965,3.8219744178898067,3.823090611774402,3.905758019084326,3.947504675388483,3.9601288185277372,2.7952551454887637,2.917315354712659,1.3684721564723805,3.915916706042789,3.9705863303820816,3.7147058934856587,3.9073024838403723,3.9665686156025086,3.9628838755345703,3.9675935286317894,3.98859554893283,3.98137414612126,3.9041204350552583,3.9441856618263036,3.986024936882419,3.9648963720039734,3.9299363696606866,3.9808824174187842,2.1472125324137608,3.8642373156660446,3.9596973133355178,1.035843091368254,3.944290937862998,3.8165940846476354,3.647564513027156,1.2740279622632629,3.823062330330393,3.3652389299373358,3.946004572776169,3.918955782825666,3.941292884386198,3.970685113355025,3.5195856365943796
generation33,3.0,3.0,4.0,0.0,4.0,4.0,3.9863100172636914,3.921791853206005,3.9804695578392497,3.9737519621094632,3.9487266677794013,3.9581180273547023,3.978955803774189,3.953792458942199,3.9755067368509223,3.728736244230669,3.788941230447359,3.785113611303861,3.8063701363011444,3.9486947766684897,3.9351405917509745,3.921381327287464,3.9634643760769386,3.980876751468908,3.9646565112440473,3.9926937637139384,3.994196933300309,3.9239684180773784,3.9530320634611047,3.966922489910756,3.962905849072471,3.9612264417380416,3.987611058703392,3.9310061587314067,3.89111810868992,3.9053228616907334,3.0878318154967985,3.9829466999158623,3.901638594171443,3.957495376547898,3.0782691890047307,3.9873676574894774,3.900734267967185,3.921056415786394,3.8769774267454324,3.9500586757300664,3.983446928885517,3.76397395599519
generation34,2.0,2.0,1.0,3.0,2.0,1.0,3.020328575425627,2.0456088215309776,2.876303867416847,3.2474221128188665,3.0035932910689214,2.2752492683482126,2.7779259874636657,3.569290910387648,2.837341834563291,2.1937660301127204,2.476165189622282,1.985354020983264,2.331389110701587,2.899936216842019,2.2234049903460043,2.8300188402612267,3.629828720427276,3.448842520781159,3.3983254063376465,3.2756090062859546,2.9970290402992417,2.8132308677505984,2.8991331661105644,3.4200407875146577,2.8384773009123605,2.915972784604593,3.4326214470279526,2.034838110884045,2.9538353988393267,3.451147300985774,2.017931666611624,2.9931395338941993,2.0991656793787454,2.1958178536149213,2.0495120183656153,2.807085665646958,2.2208834077154607,3.284462326583276,3.0561548458872476,3.09361266872374,2.8822049684107287,2.2979957441365877
generation35,3.0,0.0,2.0,0.0,1.0,4.0,2.7000295711433764,3.766482026928337,3.2559581709825633,3.829597709233323,3.6977267565450904,3.8089259937069446,3.4883676523071507,3.8319367140388154,3.8855978444046526,2.24737137631447,3.482558838037358,1.0753867558544012,3.555352401405948,2.0645622301175073,3.5429734506653974,3.9469450058550386,3.803701944610777,2.766272941981356,3.8131135134434158,3.5796786702137435,2.7455228026035945,3.749511108638779,3.520947078344799,3.496266632327348,3.3033183260506416,3.0573226309315236,3.794722412892158,1.1142518473810563,3.4099712820829624,3.8165876498022477,1.4852232232741416,3.0286523615681586,3.1088772024140265,3.4803921041381836,1.6037939792953328,3.900730427910667,3.266993393603826,3.870591083438044,3.5905641317362145,2.94359065567784,2.141498118139712,2.7354493337465824
