,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48
generation11,0.0,1.0,4.0,4.0,4.0,2.0,3.3418069919324744,3.9816721065858687,3.903565893110647,3.993182835309463,3.9848720632047474,3.7595002326110416,3.9904484957919455,3.9897789871213307,3.582191266262561,3.9618581832778887,3.9620035780470158,3.965490720935492,3.912022111549281,3.8568220357255663,3.993975081806105,3.9949065956320045,3.9704689441627834,3.9407584143925107,3.9802013601584427,3.963249772911233,3.954635624705544,3.954881356486361,3.9614221241033194,3.9829893273177306,3.9561848774917245,3.420966131343185,3.994230456501222,3.9431990006409463,3.960785948076503,3.7892390941298943,3.9892947739103866,3.8183531511537505,3.9829966671215913,3.961086937486819,2.674138649347812,3.9981510596625984,3.8715022474297434,3.2335778550733814,2.4054998474953644,3.9783658794873524,3.9950883000998965,3.9554045159782616
generation12,1.0,1.0,3.0,1.0,4.0,2.0,2.187919931596407,3.2445708448699597,2.8199212829491995,3.3024987719042778,2.9957073651907202,2.971639613341163,3.1541506086244833,3.237860284488361,2.098702008777342,3.3696581500991507,3.5131319979214806,3.6205401768546723,3.4794635519870822,2.816951004510376,3.223763941241757,3.832296134597808,3.2214585397607887,3.396346429065636,3.121071492975961,3.2518157453803718,3.8347913782757135,2.808927067669629,3.2188361192195254,3.3172801700502625,3.3502821599126693,2.9232481386690305,3.3814949329438053,3.3000131729193174,3.6905288807454495,3.035156450587811,3.303182852670181,3.787949260706345,3.021051680696925,3.284999318994043,2.078607810937502,3.277054024436799,2.8844989810866037,1.9726989008926443,1.8635501680324853,3.2218815806418357,3.266015319480272,3.37872362026095
generation13,4.0,0.0,2.0,0.0,1.0,1.0,0.38987319507592305,3.753823724921327,3.8352564539752585,3.622992548956406,0.012149356558377978,2.745422487163759,0.5761486074266519,3.506598064323023,2.199256322864361,3.8097383664918536,3.9473596753901523,0.10917515100248519,3.4192176457812438,3.495184151192439,3.560968300433186,0.5835811853432574,3.7313384929193365,3.9708842857421858,3.737340130153447,1.6934062588602228,3.804326942951336,3.1854569634494623,3.6976503674308687,3.8116251879036773,3.9468146287271018,2.8071328852425177,3.679526040458793,3.6946868654536837,3.9675907534571415,3.319497375962061,2.086207802203206,0.22004417838354096,1.0272092683809084,2.3563985424182805,0.17895493865779563,1.9956990995498811,3.776033909501472,3.666982348469045,0.6017704040785582,2.791823939591979,1.898216287449186,3.861997272846721
generation14,3.0,2.0,3.0,1.0,1.0,3.0,2.9063098139445054,3.139779396983123,3.088182371392129,3.160787592064266,3.1220440274140078,2.9961123424774314,3.326688192543588,3.131324902071842,2.9634247625180046,3.2022346383938394,3.0873946189143386,3.0781976392729193,3.015354598328109,3.021410652797373,3.3298804303276954,3.7744180604551643,3.058112396185295,3.7074010264352433,3.502334981230753,3.1403693454213317,3.414830562845273,3.0621386537074877,3.09352375388792,3.499232329807766,3.620552717405426,2.9608828918055705,3.740823130803288,3.096203652390609,3.204004177659421,2.9633169505230996,3.672165002022589,3.032393547143517,3.7113433012645416,3.0003894561826314,2.644467622427514,3.5303634339010026,3.4206435973670883,2.9610428906089425,2.582831740866116,3.0761042837535886,3.716986058359692,3.4684991632279183
generation15,4.0,0.0,3.0,0.0,1.0,3.0,1.6686746899085632,3.930497601775354,3.1973944239595973,3.8565415436618693,3.0541928730418926,3.6149229696176444,3.6274247382046787,3.8363326948950762,3.498073754297137,3.953371917623991,3.6537888023140552,3.5278873622027778,3.524233034477188,3.9160224449430725,3.9493837215360834,3.911031680987269,3.62149808927754,3.836643095181998,3.905309725772514,3.7302609402929545,3.942795262362961,3.5149999918801718,3.8396065011777085,3.839883326136923,3.942770557965612,2.741397132470416,3.672480462453578,3.3748478876873658,3.972916517365788,3.4369101094244274,3.890760427539302,3.8617590291747446,3.5926262078785363,3.2582296030118423,1.0978845109997006,3.437773785970464,3.8147663830646334,2.9841145867838645,1.2474706855709135,3.8174170412332913,3.579648195385552,3.7880411847632627
generation16,0.0,0.0,4.0,4.0,4.0,4.0,3.568527860497814,3.9883142740407997,3.948852225885963,3.92721606341586,3.9782973086115967,3.7202012627411,3.983362367864382,3.9862182176483234,3.9633198266011713,3.993236354565508,3.982921382395404,3.9732457926256664,3.9346321123109416,3.7570383671471665,3.996855404819046,3.9862337918201622,3.9662425976840368,3.9689732166561433,3.992409456296188,3.988843354904181,3.992241888018501,3.9869645820403465,3.8919901473023493,3.970807944136885,3.992664358503721,3.981983609728853,3.9837911466410674,3.937878555938461,3.963920919955901,3.9420843562021255,3.9968525523430345,3.955185220957567,3.992954368926064,3.96245130306172,3.291494980924888,3.992010131324979,3.9461242456735963,3.9429326052649345,3.0069446172047485,3.9772561842348453,3.9982354736938284,3.9911588515626284
generation17,2.0,1.0,2.0,0.0,0.0,2.0,1.9562129805360238,2.500442677449433,2.1914940608931235,2.2310710196891606,2.72603489236704,2.2392282893222086,2.1770070009049256,2.052267225369118,2.205180068749464,2.275512057359947,2.130933502688549,2.3817072669241686,2.086254188758921,2.0406239019724595,2.25417285743687,2.094447651493809,2.3366299078931805,2.213758087395441,2.0654291477648066,2.0232616880302627,2.7025722643428858,2.2408266598689615,1.9129561123798895,2.573562626722702,1.837240621032804,1.9263824553471705,1.7255198475047846,2.014726851287198,2.028870568468252,2.630434326725979,2.045321761894718,2.659433092237385,1.9598590792361048,2.3808399446128714,1.9751844666031204,2.8369920139526963,3.6214568907507734,1.9773126574578301,1.374294469706897,2.3829237475660054,2.0290319700434662,2.7039747194311223
generation18,1.0,1.0,4.0,2.0,4.0,4.0,3.4957433311312873,3.9869758405228786,3.7868843907961347,3.9833296315376465,3.93928050216803,3.8445080676146297,3.9744036846020565,3.9629409262019832,3.971018386806035,3.9685461750054887,3.897018884533025,3.690682676992603,3.7976297138218764,3.8885215866357554,3.988823170485487,3.9843695474780305,3.9738090818017926,3.897106524949723,3.96043808992842,3.938116250117612,3.9201823393382345,3.945090965380647,3.90288011872405,3.9681172113896985,3.851895355796251,3.5902548393045444,3.957428036569968,3.923482552873859,3.9495107027582264,3.825789222595363,3.9602170881552716,3.883450749057956,3.9813419706038102,3.7077590566455823,2.3126345479000445,3.9758543337901635,3.9373234334430354,3.509261642266565,3.525403455091518,3.965984041531882,3.99257812049425,3.892722452926449
generation19,3.0,0.0,4.0,0.0,2.0,4.0,2.8934336463606556,3.9535115237641087,3.752515202048708,3.8172741712403657,3.5907881966001884,3.348867582623662,3.985375129326054,3.3501874831405907,3.8346810971436796,3.951390753317726,3.852026337937416,3.0275452821839273,3.114879053991639,3.036470416186275,3.9529902510007373,3.95513399618423,3.9051155027734965,3.9144536038017748,3.9774026584685043,3.933719989099692,3.8974243126162076,3.825297266742919,3.7002741656962232,3.9539185242753203,3.9356585244968354,3.018710510850085,3.970239552186682,3.438183036459439,3.8352555686174137,3.0156903328466664,3.985690680998182,3.245013482194598,3.9795199267090497,3.1293968089725115,1.599802939944717,3.9950785032229557,3.8495204411284027,2.7483870299107833,0.9629885323319142,3.9046632627390983,3.970604187974758,3.9358197216521313
generation20,2.0,0.0,2.0,0.0,2.0,0.0,1.1531394714871894,3.1248638127224004,2.5914323548891467,3.1209675153294225,1.9387030465177097,1.6437025192376755,2.7080249121665956,2.5736359879179704,1.855232722169283,2.8801561282044474,2.928366985006563,1.7420085383257318,1.8915352644020003,2.010708815273684,2.7476408444365656,1.9527508772431967,2.218536948123438,3.790413833344159,3.7745023149860812,1.6372567517255447,3.4498567424003745,2.30937853825658,2.1202330077135016,3.9021896919674073,3.3477619112912635,1.4497800184224576,3.863399517468502,2.043605849103821,3.665998773905421,1.3438052533401645,3.48272866747122,1.544006994127818,2.1364652088004936,2.35984302814127,1.9533637533541501,3.824175205723468,2.834107900167514,1.8658165427619766,0.24409197799130805,2.2422130350314458,2.41515882772638,3.310669528036158
generation21,4.0,2.0,3.0,0.0,2.0,3.0,2.5105099195375637,3.2034635923969437,3.028523606773275,3.002721075812266,2.898957520169268,2.2742059506568095,2.955900749366109,3.0687654429037035,2.9879353255472725,3.441217663517042,3.3103246819970926,3.3153460897048666,2.979610077828129,3.5228680177932112,3.017512598167148,3.030300123124315,3.032487548748565,3.6087613938150507,3.0893750277433574,3.1568913193588513,3.788036672425731,2.9569225487707387,3.069742371039728,3.4181556569823917,3.8602557024046367,3.0211477792691355,3.430355057983615,3.1557632026838323,3.9376646345703485,3.1579350687300973,3.0758082690197774,3.5187004254751644,2.857586272375387,2.6916791269234595,2.196527855839089,3.0647822368025377,3.1008198820209327,2.813368662436774,2.89986718928856,2.947777511587404,2.960915891548729,3.4851872885392288
generation22,4.0,0.0,4.0,3.0,4.0,3.0,3.0861180604671135,3.9472456682493204,3.850742896966438,3.95984560269658,3.916454185156001,3.945048993090054,3.948877472869706,3.9475533733781356,3.539720728195919,3.938110556216313,3.919114852802908,3.9056268337144173,3.9516923619119413,3.9102149163392257,3.941641050926761,3.980564414162572,3.9600742416176757,3.9165487316260905,3.9821245279962105,3.9304474628778565,3.982586750374818,3.9735696041466246,3.9590177647184226,3.9286380976551074,3.9191204873497654,3.4748017807080176,3.9918812640950074,3.949432400118991,3.952719918145209,3.536268560833597,3.95162054114452,3.9429628838369686,3.9242119557773436,3.9543039943522706,3.6987848668856698,3.9537064773566426,3.894104032148048,3.72985275900888,2.6977034765007257,3.9268806441809043,3.989221403304869,3.926839226814093
generation23,4.0,4.0,4.0,1.0,4.0,4.0,3.723378941675476,3.993174082985498,3.9071801073735246,3.990687952562504,3.9240137849741887,3.9360414814344318,3.959813556041237,3.9779250788566496,3.9682142594784704,3.9787356380795416,3.9915770576565626,3.9167073139739452,3.94763345419617,3.966504919626164,3.991832148325881,3.9801127823429625,3.963727078752252,3.9631595328245632,3.9815509710787866,3.958209886651425,3.980781094825463,3.975724011063201,3.964449741583359,3.9827351589140862,3.985940170125248,3.8746283798999093,3.986207398442528,3.923352034762204,3.9220739342231536,3.960849003312154,3.9722783144748477,3.916928406135308,3.9403394129050144,3.922748360262969,2.9648815477418764,3.966970163059288,3.9510892724193534,3.9073062851969187,3.9340806298212767,3.972919960460202,3.9849088938462858,3.9778292571284464
generation24,1.0,1.0,2.0,0.0,2.0,1.0,1.1498967570997418,2.922866517400384,2.2441043168593646,2.739821949846859,1.8350558516801723,2.007811231128909,3.063313456123956,2.437338009365278,1.9043186884380445,3.114490402209192,2.2912396584741437,2.3585192271689643,2.2680537655012265,2.7293090325422567,2.786145499322174,2.352539637543745,2.5335307005829604,3.072905850501958,3.1177207837744465,2.5861799844612174,3.3777368303210307,2.8124190116121635,2.4748626054895695,3.2023501988879968,2.269975428739093,1.9771508772901805,3.701889494014045,2.644310470412801,2.877101506791275,2.04823433706099,3.5199351262536953,2.3049573172539404,2.460058060622156,2.7461729116677303,1.8809598324636592,3.2634464727358816,3.4032297353419807,2.0693867491179927,1.3941649721542435,2.7595081505454004,2.7806238428260066,2.5486540465402205
generation25,2.0,2.0,3.0,1.0,2.0,3.0,2.9734933675344153,2.9881007146464134,2.893002808582007,2.93817286537933,2.2249160823108762,2.452174041421525,2.9857444854891497,2.89591642024835,2.937239856646096,3.0093188342192403,3.0096548789067636,2.4766129517469406,2.3360428865820464,2.998121270681956,3.0023382302935055,2.999003527265338,2.886301468580844,3.528052243590766,3.0057804465173312,2.8799094413772877,3.381000212235437,2.6764273905872393,3.011375583779388,3.071201504302396,3.0454766144072254,2.7091719230593747,3.05902378571216,2.8940781731973098,3.0946024806103445,2.943421604505955,3.0123429740081487,2.443452952891647,3.00322276877326,2.9478845995214233,1.9698304773551023,3.0155668869889074,3.391345906883484,2.4977528475078223,2.4757172432977543,2.6119961902464026,3.009607020732316,2.76202914185489
generation26,1.0,0.0,3.0,4.0,4.0,3.0,2.610461039632959,3.6896726817241428,3.6626885730670766,3.530097775005823,3.9052059283094733,3.620731745422954,3.339313831788354,3.6157420947416647,3.1770565980433494,3.7208770239586464,3.559580010104611,3.7625052837497033,3.348965112681582,3.3762128819394532,3.59722469261125,3.265893040963314,3.7671839328048256,3.786155279479778,3.3196146772666735,3.0714730888934025,3.7880373844204773,3.4022100437066825,3.2872173451173987,3.8852072679573615,3.5533141511473136,3.012390948359545,3.4158891809312433,3.4272854164735147,3.3091206873260304,3.521505412725086,3.8166535939608064,3.4338648446696878,3.0812198411819254,3.8004184294865735,2.3208177558913365,3.263121356221057,3.7643926488978052,3.018968994681757,2.9548307296483562,3.459260706801892,3.106409824140513,3.8320518922252584
generation27,1.0,1.0,2.0,1.0,4.0,4.0,1.027316446470626,3.1218176951614205,3.950550258248546,2.9078363344244584,3.919766610829821,1.696472216878456,3.3655144086858026,3.7232235791915844,1.708853414103484,3.907160303560853,3.8473487122270966,1.9427599289284276,2.633904309999842,3.9143490259279727,3.2342222548668413,3.8849311917319507,3.3742320616943084,2.716921015415862,2.503757040842642,2.4039771009869284,3.907928823803521,3.1920083505297594,2.860326754554991,3.7188360107160396,2.8520631823963325,1.8177981510397645,3.809942877450678,3.255443459406798,2.05755724144624,3.8822489727235787,3.51415410071432,2.8278732385295196,2.0347673142460896,2.986289385601197,1.1206933810931454,3.013548778375951,3.9106116757101326,1.3842789016358856,0.9857528379786656,3.269001812798752,2.6924200315240787,3.852229682598002
generation28,3.0,0.0,4.0,1.0,3.0,4.0,3.887811067759427,3.992542409470344,3.8839105085373817,3.977504920916908,3.598819065474874,3.6906653718388833,3.983794737044331,3.992146031568057,3.966516112310334,3.972680432845549,3.961470360938047,3.044296617528319,3.643623463846953,3.9000273025163423,3.9891988718515488,3.981328381099885,3.9374944480022127,3.9350590239474026,3.9860335643022093,3.9538834960445235,3.989741368820152,3.890281319299783,3.961289513240391,3.952355234610746,3.928100134097798,3.692096858162695,3.993182683761279,3.8252215421508122,3.960482013931653,3.6305167558820153,3.9965687731282418,3.616291006161393,3.9904799530651243,3.679405339108271,2.734132908349984,3.993983030744643,3.984898490741082,3.310020857544462,3.1490936815409265,3.9842483008131304,3.995351617728024,3.9825210882171964
generation29,4.0,4.0,4.0,0.0,3.0,3.0,3.8114751011826233,3.99178306322605,3.9801696983860078,3.987162998655046,3.913739405491927,3.912073343400088,3.9786949552912927,3.989034420760438,3.82320330695122,3.981978364810194,3.9954772003536587,3.9591779396276405,3.910827727215873,3.9485214734081513,3.9794705118412192,3.9770461619938104,3.9903198401288353,3.9762850588652765,3.985313029125259,3.984754294816945,3.9928856702861877,3.981936159564179,3.98085115384488,3.9852233232792913,3.9864104102410507,3.8883762618649502,3.9932299230364356,3.9906466978840394,3.96813198338713,3.9756184317975802,3.990252901512013,3.96630895275534,3.9875479116407173,3.9595274483501006,3.392276950156095,3.9935594899868145,3.969169246920985,3.896166544216912,3.1586042632133546,3.9964285817676637,3.9947014604700697,3.9746352726504486
generation30,0.0,1.0,4.0,0.0,3.0,3.0,3.2144331026939272,3.9618334231887418,3.8457956347113127,3.9659059572138804,3.643069526542445,3.863233152683613,3.9868075060084363,3.9549835080328104,3.8040383431088833,3.9746956698737135,3.9888252449022454,3.979165984609816,3.6426380743958844,3.803027558633442,3.97814656641984,3.9852467414169195,3.9607795076135472,3.8215658824276275,3.9889583347067377,3.987331196675184,3.9186247321979706,3.9694358340963976,3.9261240057879334,3.9750947680636193,3.9686275770200816,3.4325685312746055,3.968138973287185,3.8791962754341474,3.8661835223034284,3.690788788005544,3.971978513823282,3.869985610932904,3.9556147094344083,3.7221325339188565,1.413544684392032,3.9948899840950225,3.9252370465057385,3.0645321676375827,0.21627798587680117,3.955756568793058,3.9905612265456463,3.972548254052542
generation31,2.0,3.0,2.0,2.0,2.0,3.0,1.946502472692047,2.614803227070885,2.9417462151731275,2.6413681903241835,2.5598388912008345,2.0669974296650833,3.0651782324981873,2.173953633501123,2.8867034442576074,2.9222912369894978,2.8374726550757927,2.8338860044161533,2.3194460460887147,2.6784079364982514,2.2123682239289053,2.4208188248229496,2.6546932561418917,2.564966306017528,2.4232608167143463,2.336118779338469,3.070399627652597,2.8982460337537606,2.7191890125843945,3.0190645001777927,2.3984302347340947,2.1507459813424012,2.8958099961252537,2.144815004686713,2.7817049160781684,2.6770418534403584,3.296291760261891,2.564831680574635,2.2067239891818495,2.473443958091692,1.9941881023992192,3.18777788248562,2.9881795670245506,2.0945064801733113,1.967474973021786,2.4773057574195536,2.600864266832181,2.6855798363170402
generation32,3.0,0.0,4.0,1.0,4.0,3.0,3.1958499253485884,3.992749406316302,3.8112535412688233,3.997561986796081,3.710530084931912,3.50819081899009,3.969213468038744,3.9252941074923124,3.5236798426593365,3.939046253599915,3.975823611194296,3.843587526631142,3.742854540116987,3.50576863874695,3.883426074188698,3.987824569933693,3.9382318519126853,3.937682179167952,3.987053227486276,3.9065161740720966,3.9921241846829933,3.9482914747306905,3.888316430476571,3.9774660310901586,3.928502338445628,3.5613884207041107,3.9741562989347297,3.8045587249729227,3.94457510466031,3.5728471412920855,3.971696570907835,3.84153414529866,3.9688302260301382,3.67470102827412,0.7430089524965875,3.9750842666245725,3.3507248968209864,3.233738007702936,0.4602130494950901,3.9745970994889315,3.9930975703958556,3.940247138156349
generation33,3.0,3.0,4.0,0.0,4.0,4.0,3.7164442103928836,3.9762411452588524,3.9033618779190036,3.9941048970485795,3.9206465030450173,3.974119131508951,3.976955423573412,3.9600935478383024,3.9172584242053885,3.9604252929561286,3.9733213982842748,3.1854610707597075,3.9138550958718965,3.7904802798794655,3.980803282576062,3.9907550584846003,3.949894856861259,3.9159905983138343,3.9618341756631295,3.9706974189811453,3.9660832617942323,3.9687810757638067,3.9517728989031125,3.936664916128655,3.974325889008589,3.8086199653233206,3.957646468995772,3.9738211925945266,3.949698604467404,3.9443012784886595,3.9682661538589437,3.7024539491264203,3.979357966059361,3.8069539641344874,3.187538056182868,3.983814225911789,3.9015647652102334,3.567084247040747,3.6636273037735085,3.9465267939730144,3.9791139568963994,3.981509698196284
generation34,2.0,2.0,1.0,3.0,2.0,1.0,2.2340206472005826,3.2622405630757427,2.6478624884703903,2.8563752808055902,3.0511865525907367,2.3758778733359143,3.1254639675799054,2.976956156685463,2.158533518631562,3.472867930686211,2.432895783904824,2.920250665484016,2.1974165593958657,2.026417494053602,3.0599236171331214,3.1160814331829747,2.911163724898677,2.8599271854277815,2.9541390854239826,2.6172179866306036,3.1478287012871555,3.0561357177552817,2.8418685821270007,3.3004553644274193,2.101522954276426,2.2208667684192562,3.1998709905982285,2.711019362264511,2.3026780130501248,2.5775264411067806,3.624980870507693,2.936153179772563,2.876353819170984,2.6445222572080174,2.053299816752555,3.5167730868946783,2.6548643969097574,1.990994558965294,1.8841830014709584,2.906552059524832,3.262221176361418,3.242933168839585
generation35,3.0,0.0,2.0,0.0,1.0,4.0,2.564576234585969,3.662058562525625,3.3673170190338375,3.674288970950876,3.074678444619356,3.781833588184441,3.5523355307522873,3.2318886841470063,3.3475539701838146,3.8923119447246948,3.606370455425521,3.0173710040521717,2.974413935498763,3.3994443914419885,3.0838404148381215,3.6315810477106503,3.5577187359955085,3.779952918417206,3.470513433394431,3.304330513759948,3.9292246236270287,3.3932093435651463,3.4042343248173954,3.7864594424111435,3.3398133804414525,2.9506777208368336,3.7323506170288616,3.1984616781861472,3.6024525819856135,3.1662956822316612,3.719328310097102,3.02259965762467,3.094336793363406,3.1155573042510705,1.8124556533106317,3.590619836130853,3.596881202996499,2.7935367111038034,0.8399055896221402,3.405592665517045,3.245351814591753,3.8770910603213413
