,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48
generation11,0.0,1.0,4.0,4.0,4.0,2.0,3.972779723347495,3.9245942564846112,3.9814933093107063,3.9683506303071283,3.9458492245428674,3.9888410711356945,3.9870731086026767,3.9875351993203134,3.9696663059882393,3.9549408801579715,3.982036127602513,3.9915523094541996,3.975791466298591,3.99065884872936,3.9031262417014276,3.9742108265631693,3.670664051978201,3.9572951701976415,3.554914670619149,3.965231388600796,3.8726413841682126,3.5918430472244722,3.9594992458209903,3.988064166733254,3.9366898605495586,3.976004187122639,3.983154095294177,3.9187021967399454,3.9544685857054485,3.8536550720168563,3.9890417150722652,3.956173427638231,3.962406244191164,3.919482283401703,3.949832603162819,3.988485000489262,3.90654811992249,3.9700669526696357,3.9888300494147777,3.900246015122817,3.9474265090320704,3.970519407378049
generation12,1.0,1.0,3.0,1.0,4.0,2.0,3.2125694590884097,3.8562564483267026,3.1590716336079763,3.0225124997050514,3.110101561582521,3.785630845563004,3.878219402835689,3.3126388427718023,3.6717257590758625,3.231275350344976,3.223524123623324,3.539014440243031,3.7112586005758255,3.1780887517704404,3.0757682742589783,3.168757713217906,3.5712634827898007,3.6490665663372726,2.2389879924750513,3.4281649042608175,2.7382181439084547,3.607072328424104,3.2404337909004766,3.8757384119157585,3.729811553677795,2.9218001485918106,3.2098744339327054,3.0280157931498013,3.0527746883612865,3.2045991927770303,3.6795716641078675,2.8882125583860656,3.4508071279276735,3.543314150001077,3.122886235948649,3.6295447510841394,3.008672569943339,3.03190047594215,3.4509058001413617,3.2951868959140285,3.24896556366148,3.5487725396245176
generation13,4.0,0.0,2.0,0.0,1.0,1.0,3.6678680600065316,2.9483830414210597,2.087000477156353,3.014823509559854,1.0910656801690108,3.3821378815767105,2.7931936118257066,2.5878572444868215,3.770968677050228,3.4387651446844996,2.5578724412604776,3.8951388413707084,0.660266528522565,3.799310542319122,3.856858209661487,2.777701122364467,1.3871435761938973,2.8190644319383145,3.520476458124283,3.7645631784765077,3.9333450323556565,0.18712078414439096,3.6877557793819284,3.8907504428807793,0.800188327165391,1.8656747239167917,3.918217168298749,3.419416507961455,0.30390430606963076,2.0511567515521008,1.77134984611542,3.180879501341112,3.2533626126588624,3.2792918673990443,3.964277541031315,3.6718671194377523,2.6560665296503827,3.858141729764704,0.7078340214228331,3.2459557466483044,3.5553771289148055,3.969934513940433
generation14,3.0,2.0,3.0,1.0,1.0,3.0,3.5516604095690525,3.182322599829018,3.0881056652262378,3.0668449126931425,2.9854201818746495,3.5297044634854156,3.2408877299401397,3.1767454426884987,3.658345275149877,3.0134845735158717,2.9952430858056176,3.5632935769110268,3.8602410249245493,3.1915252313766307,3.0196003323015566,3.3670428057407578,2.8332793255650044,3.700730404822062,2.983221622083836,3.3791211319723,2.977611684202545,2.869469112807212,3.0464696848077777,3.661393808468868,2.9394960739886886,3.14270975382637,3.1843379101495897,2.9964026460071747,3.0286254428485,2.916260110653349,3.593573416742781,2.990209846407734,3.110514805626421,3.159753864937233,3.0989864366021522,3.62248613000549,3.0479148267130425,3.0563024070168794,3.120796091785901,2.9898352371509334,3.7803624640003073,3.30694737632165
generation15,4.0,0.0,3.0,0.0,1.0,3.0,3.9265354520518088,3.8284947743093003,3.9322559855049564,3.5424493873011755,3.2689422423432295,3.897031441087351,3.803579602771478,3.712700852687831,3.9346868243335558,3.9468384476172176,3.5133016814947795,3.8701277170897477,3.9498653231152376,3.667803160860295,3.499958506201514,3.5679641895570864,1.9613638205526298,3.5124131719965344,3.2475271781697486,3.9074596906964545,3.839946579640865,0.6990905292665636,3.634523022145849,3.934259714710947,1.6192842716740596,3.0657725122576207,3.953002740939458,3.752138411034124,3.5279429671611746,3.5757133415114137,3.9394213971157757,3.610568624806849,3.492825149594815,3.878694029504803,3.8835496371235028,3.8687797820118393,3.635687752178209,3.815433201843752,3.9078357460634368,3.5691586658250225,3.852685066504426,3.9859727312515854
generation16,0.0,0.0,4.0,4.0,4.0,4.0,3.9879622318202648,3.8729043394645615,3.9938846907684145,3.974095582718788,3.97514275566577,3.994274414434133,3.992214027580145,3.9918154081934714,3.993971312122219,3.9653992363815904,3.943581380662034,3.9917606090501465,3.977710176881375,3.9862690547089046,3.927817355672329,3.98840376375875,3.86006540870361,3.871448512133568,3.939711149909161,3.9893973458773013,3.960476472221668,3.6181286207381516,3.990396072213163,3.993382870484635,3.9654349788465284,3.9916249016112584,3.9617701000591183,3.9414657711305097,3.9853347523652296,3.9545317036060164,3.9871103697427035,3.9816547197394447,3.9930107916624804,3.9644556621407037,3.9367562508782923,3.9979417597197062,3.9722060813284497,3.9755105856361106,3.991981588291141,3.991994602342037,3.9475618158902006,3.9396843985054124
generation17,2.0,1.0,2.0,0.0,0.0,2.0,2.723903677743964,2.4705389521859153,2.0610852847277448,2.0599485128847785,2.5985825262139843,2.570055646525134,2.1584133397546177,2.0571563562471518,1.98044865363719,1.9945365032907245,2.012517828722837,3.0593953304827037,2.2954938953452944,1.9722772616005493,2.7840184647307025,2.015223934462628,3.1165999180714072,3.394990525985654,2.1773479305454444,2.592714861838663,1.9912289132386367,3.1144618644755124,2.327021465960827,2.9211722518697623,3.1760193205023723,1.989861149513554,1.9441129723768982,2.020538300655645,1.9930570864639563,2.6890269310122044,2.0690130068747554,2.056249500934677,2.950437751221066,3.9242187234051675,2.0896001376590148,2.5142052363331873,1.8916273549705764,1.9793627109353669,2.4418572148129076,2.218815096656083,1.9529357744138076,2.1679897350888693
generation18,1.0,1.0,4.0,2.0,4.0,4.0,3.982364110459602,3.9118085388012385,3.910988214984713,3.9153243963586513,3.9391009689040533,3.985845674297761,3.9772929046068293,3.9553858362476197,3.9653621859277237,3.9142577270291055,3.9158652789632393,3.988710129539167,3.9892346349320964,3.990732445910092,3.8646247379687546,3.931915160568629,3.7417002011715046,3.8795172562566833,3.836216584685555,3.9405289241576917,3.879215784148036,3.324533718856082,3.96412325354353,3.9529535414492343,3.7169427135753526,3.986846982244187,3.9717257381836717,3.84764098794823,3.922452681308886,3.852266764778758,3.9870223860976886,3.922453406521013,3.9646391699236636,3.964770536786444,3.9391547307993036,3.9463242691520066,3.859524493754941,3.9570851601831722,3.9738898409592895,3.856735969647384,3.9603173324282106,3.973174609461304
generation19,3.0,0.0,4.0,0.0,2.0,4.0,3.988478462883191,3.6632768082576836,3.970483020535398,3.7072860642261123,3.598630144669568,3.911337216825899,3.824992534405323,3.9609263305392406,3.9752495750577834,3.3082900215879305,3.684038474121179,3.959691716653219,3.9855811012157623,3.9892221353539083,3.7890111257789605,3.905135938061631,2.909185846185801,3.7690056409965362,3.6796602792199398,3.8605560250637936,3.8901528526889195,2.3047942476059067,3.795262245957047,3.9581471225482385,3.235775838449884,3.995481161783795,3.9381958160211763,3.9653604053928295,3.492583384556397,3.651957399051298,3.991262577797035,3.7637314442404706,3.969860711878876,3.9772156705660486,3.862102894787925,3.9480055702844257,3.86697890333542,3.8475963156860207,3.9783074562867164,3.6041643601731597,3.9349195165514566,3.9716357164771026
generation20,2.0,0.0,2.0,0.0,2.0,0.0,3.649277729509525,2.819602551588603,2.2167507788451797,2.0490280340042335,1.6277173784343257,3.132373994435834,3.5332326434495585,2.6203400624876605,3.0553627050717074,2.2932186909158077,2.6832075751555617,3.369495532675433,3.772179816227537,2.7322216522819702,3.042369845964777,2.368258424484888,1.5038194343447406,2.5364322647730013,2.346964353599061,3.798898690074958,0.8681592280600667,1.8540917025274288,2.0178816393957693,3.503051940338213,1.973198740387322,2.177522749563141,2.1427672368814763,2.4732388270130943,1.5615203288100725,2.3318616745200127,3.5018951092420556,2.4723050131365634,2.938949778194246,3.034103546294561,2.3442298999233664,3.368985996103273,1.8779602793128307,2.221449940324279,2.400148825597549,1.6528041925161285,2.759899915646627,3.2870197665131267
generation21,4.0,2.0,3.0,0.0,2.0,3.0,3.4622715276262994,3.24326805594467,3.21389741347624,3.0196319426113845,2.7134076323708123,3.038766641925454,3.112265843915601,2.9941365253126473,3.213301542965948,3.2289341056492544,3.026229407290886,3.4795702667332273,3.259512373770237,2.96081552974149,3.1340606246751204,3.3025086194536564,2.8938976610170615,2.65595688494669,2.395374988783463,3.521824469451561,2.9588702783872596,1.9848564445311954,2.9974489421178907,3.5443994447387754,2.569840958475972,2.9572224255454125,3.5877153659898005,2.8506007503887307,2.882055239238388,2.7875289609043925,3.354612995570883,3.050880352284655,3.325016014126902,3.0965916699750045,3.375437933592549,3.49844318803218,2.910753525350522,2.986965181488907,2.9962643319024904,2.9870123022472748,3.330681775771203,3.353832737006466
generation22,4.0,0.0,4.0,3.0,4.0,3.0,3.983928362043034,3.905917580248348,3.8894994032481214,3.9507612874518894,3.8144237305330373,3.9129206218521717,3.9240356079820766,3.943943291828862,3.954566968397967,3.94802291602789,3.9708948008418283,3.9721942001665806,3.9685060883460768,3.9863092223593757,3.878926141524221,3.9689166669505016,3.7839631145549864,3.910382203402994,3.900094207570646,3.9698952031081696,3.8120585764473613,3.807661361037966,3.977635774145068,3.9418227453147145,3.939531953924365,3.9727639282568186,3.929279350677796,3.8983318631433086,3.863000728066087,3.9369309829352854,3.981583267069114,3.8882131166181364,3.979535119701623,3.9746189531800487,3.951664130646836,3.96493433151324,3.185165002863307,3.886126412223052,3.9512962479366593,3.850397592341813,3.928294319738093,3.9611622460670306
generation23,4.0,4.0,4.0,1.0,4.0,4.0,3.9847115209485895,3.9844496261200244,3.9647433277538604,3.9878135857771606,3.9534178510106965,3.9897144027170417,3.970405583988646,3.9813277546051036,3.973548275961834,3.9942635887331344,3.980411974651436,3.9864053630975573,3.9796216654141072,3.9880746023616664,3.968697710296202,3.98226663309982,3.9428711089045034,3.979748512979019,3.972303601449434,3.979169984379283,3.9795381150377347,3.5314228501011873,3.9861689173380275,3.9835479266300493,3.941170668094639,3.9783721374071455,3.9893642262764795,3.9885817119292355,3.951406120929757,3.975136879749981,3.975180315098342,3.9755805618130284,3.9906349754819606,3.978734015024867,3.982283997017733,3.9908756413268662,3.884916224906861,3.9668098062217014,3.985512998689594,3.955532757034435,3.9700430781331657,3.9730617621598188
generation24,1.0,1.0,2.0,0.0,2.0,1.0,2.57723770765258,3.1108255089973444,3.250888170358663,2.124310497837841,1.9986790361819922,2.648878254521234,2.9061287604901875,2.7379289170470535,3.1991561542080666,2.0966265364940146,2.57210922191242,3.246737770254274,3.7021178961427554,2.404542580804978,3.037927291890158,2.6288130732989377,2.056038304609495,2.9311071896844902,2.00497969100711,2.6837250071165513,1.9924618418545734,1.9536797363573564,2.7199643591540115,2.8361690832088544,1.942459884990284,3.071226376344155,2.1169366777138454,1.978262424366736,2.018709622156786,2.2562272507820906,3.2784032808695427,2.2266282466964116,3.2844917413180323,3.0225397107673357,2.5196071044959116,3.0228329551056694,1.9848343529360475,2.142024041798966,2.828963459073333,2.1416858717575873,2.3695904240826073,2.4698721665073466
generation25,2.0,2.0,3.0,1.0,2.0,3.0,3.0077238577159324,3.0826201904543242,2.8779198933932095,2.468341820584259,2.624322579126026,2.9932131097946395,3.018045061806839,3.0069981791760876,3.000911905450031,2.5834470366604476,2.4272223922981353,3.209872143637339,3.1508929901648473,2.9753931753176754,3.013383815313086,2.686523238523445,2.468577568799507,2.7646078664696683,2.9457848041435106,3.21311675773333,2.991887028153613,2.062864203343769,2.851680181736592,3.126140679495176,2.427957607436255,2.9867657619126877,2.962724518693448,3.019214197086031,2.9922205470776393,2.853778636274568,2.99927962586573,2.9131824291119504,2.9605170214517185,2.9794666810018238,2.8936984938608803,3.070475311229598,2.7136655227596167,3.050815121964801,2.9436677135736753,2.5363505690024524,2.853322573940324,3.025839652010438
generation26,1.0,0.0,3.0,4.0,4.0,3.0,3.912622885223452,3.822461511178779,3.6821930510389507,3.3120667085935374,3.6576069363392762,3.7471057003766597,3.9310057426900022,3.6157605907406825,3.3944700175819915,3.5805807399024876,3.3841746943413233,3.8155802561202,3.9153076483166753,3.0479449325338823,3.8358590709226386,3.55670708532916,3.525780340374859,3.927010781804909,3.1694046945491916,3.785680858777791,2.886150774435225,3.3934815559672082,3.628642000547798,3.935403280478505,3.4033131493405406,3.0685624515562004,3.177008857020052,2.9322316185525334,2.9677352635872274,3.480692690898209,3.926044206288562,3.662630701360095,3.651578973628008,3.800546142884387,3.683762821225512,3.9194578755389204,2.936810449419818,3.0040113769311025,3.716150277038557,3.165574372775482,3.384777040069917,3.617668528513771
generation27,1.0,1.0,2.0,1.0,4.0,4.0,3.738635785959118,3.7031307916839467,3.5815866768117894,2.8916545597984764,3.242682827251862,3.8954866903292107,3.948927614391065,3.4054455604043357,3.3912419722731784,3.54079993633645,3.0742864696790475,3.873029798966973,3.9364603934870654,2.033910039502764,3.9132689032778263,3.495592215808799,2.0714138836434346,3.6926355833063864,2.1191666861352134,3.9642703953937657,1.9823410899310625,1.4921642391011947,3.551432388033827,3.8492030623295252,3.3187305098371236,2.020600560754301,2.548121569481101,2.1233356001687467,2.019336242631694,2.6027000969331615,3.901878237913815,3.3791076315461206,3.849083808328916,3.5273195726901956,2.3016326692022835,3.810895089592687,2.0495357427151513,2.1051162999942203,3.4808054336739236,3.451506496911764,3.7436385155469285,3.3632494707028115
generation28,3.0,0.0,4.0,1.0,3.0,4.0,3.9948281113073394,3.9623127818096466,3.9613024556624334,3.942959543187876,3.7848093273487606,3.970616112936483,3.9946880575278114,3.9913656969235856,3.988734310259938,3.9676277504839734,3.8346266223633867,3.952691239052044,3.992760375248071,3.995737044954395,3.960915705181158,3.93414997319952,2.9781420886176715,3.9670689717938172,3.453208743397408,3.974349722516063,3.9748050959569743,3.021607055785401,3.9443607218113335,3.963936110153001,3.1159530962933415,3.996713315844119,3.9753046642095327,3.846722996650555,3.9197196221581376,3.4482363829616496,3.9964941411527994,3.989207190511363,3.9782989784552387,3.9903240326850633,3.9716331491132832,3.9596788946828165,3.928066644103948,3.977814179686839,3.9918097928637777,3.0936886004598994,3.9773834300127784,3.9908849146711276
generation29,4.0,4.0,4.0,0.0,3.0,3.0,3.9820238370926186,3.9835108542077515,3.9912933809483873,3.986137024493557,3.9863029291059995,3.992709802700127,3.988564557030419,3.992525948544025,3.9921655887004865,3.988619314612343,3.980453968710289,3.9917713224890123,3.99221047196108,3.992746576231323,3.9746940999701623,3.9650887712093272,3.8802858369811943,3.9836767133587516,3.960029096894868,3.987420519212552,3.966076239951928,3.7875824520831642,3.992128262456745,3.995000124051138,3.911785936225799,3.987440237788186,3.988567402288059,3.946395076873644,3.9744866427307963,3.974190691681359,3.9822940061302843,3.990434929531996,3.99196884700091,3.9658240170153523,3.9962148426293225,3.9873407871861106,3.9587699972578645,3.9882020115685854,3.985707752922038,3.98006840877989,3.9918097633303034,3.993947416717536
generation30,0.0,1.0,4.0,0.0,3.0,3.0,3.974188736194433,3.96012982998629,3.886418919886371,3.7632119502311845,3.697106376809815,3.932458019851605,3.958644364952193,3.9379326960859236,3.994206657959278,3.96290753740622,3.9158807549309267,3.989712359737864,3.954369496090156,3.9933088001324517,3.8884455339260238,3.950146607341687,3.491878612962644,3.747208966950789,3.901864669410083,3.9885556415323973,3.9087622550107697,2.4002410582826332,3.886646536385917,3.9113257596306688,3.793529536789604,3.9352657241977043,3.912169720052932,3.9658325384179745,3.9825582606218926,3.9458970525883723,3.9903508911928567,3.8772456921621874,3.9627950723265455,3.980698369554905,3.9623394044545015,3.886896823892652,3.906420017123531,3.92972301810766,3.959356061390482,3.7706362349979368,3.992590531777407,3.982590455091712
generation31,2.0,3.0,2.0,2.0,2.0,3.0,2.934931055563864,2.9966747174268633,2.7498769802631857,2.2755496847635075,2.8443829680217734,2.8956885907248577,2.3308000997972753,2.2446185992808045,2.68583121667536,2.1563376892544834,2.2858080231246714,2.880008748835402,3.137794865351729,2.075490198860323,2.9478819660562405,2.229106736538241,1.7119293498868025,2.9365427249861504,2.7448200539199332,3.0476647315012575,2.0908901907978725,2.018994876943675,2.914299106767681,2.7082084843045604,1.5779357797237648,2.4636470794504444,2.348730711773459,2.1308705503178915,2.1497280298347823,2.2770554359896966,3.116884732889783,2.5633020387629126,3.0497468850339313,2.79243670264259,2.4807020966774513,3.1089494739741386,2.155022643663887,2.17222366245518,2.95207050462244,2.029713425467895,2.131709290982303,3.161978188658341
generation32,3.0,0.0,4.0,1.0,4.0,3.0,3.9151717942711426,3.702442174259926,3.967667118324758,3.921315751903666,3.7855180558935513,3.878500558498216,3.9124762474907895,3.983858828447079,3.945353097925615,3.8664496379945326,3.9417556746225184,3.9649408080093083,3.9923456399447534,3.968599666646308,3.8852998763033684,3.875678844313348,3.2282610472660958,3.872984562294395,3.840773031638911,3.9915705559630785,3.811682322123395,1.1173521793951104,3.9836065626144785,3.8814940848293364,3.131956668019654,3.8865082016157007,3.987996489343326,3.9809005195742952,3.9224812667709585,3.8458185344032074,3.954379408037767,3.8795077093042756,3.962435231287503,3.832173289968998,3.9123944798893713,3.965910384904052,3.888551017783294,3.9666433506312315,3.870617039183074,3.815942739045079,3.914842118102571,3.961268699900669
generation33,3.0,3.0,4.0,0.0,4.0,4.0,3.977962497110482,3.8948682286480523,3.9770267196889266,3.9623251453160346,3.9056373768697177,3.959302817615384,3.975476207143615,3.9806558423042775,3.9550832949558457,3.9207463919078225,3.9525261660190094,3.9812829704809993,3.988967182183941,3.990691871256652,3.960035847601605,3.953501502551724,3.8488718032525346,3.9302779141079363,3.990225061747995,3.975375314528896,3.953422929541137,3.675077908969795,3.9425968377828084,3.9831162260054853,3.917308484606716,3.978713607836417,3.9941732901561546,3.9859432531887378,3.91742031959802,3.957601514084911,3.988287949423306,3.9667169494100576,3.987015769149645,3.9424737286321623,3.9909817562260215,3.960915069431411,3.8118693738950755,3.9473715655877064,3.938752393185446,3.953072100519977,3.968097941576889,3.9641827793500695
generation34,2.0,2.0,1.0,3.0,2.0,1.0,3.483965920531941,2.857950900212545,2.908740239202668,2.8270465819763615,2.919224187176278,3.170272205433574,3.293036316542525,2.885565327647958,3.2466395578175895,2.4599884724119057,2.9238952415592645,3.486977596603474,3.5269969913096513,2.6909602383196694,2.625918154092781,2.7241726614033785,2.7408432500844535,2.9902326554901526,2.4526263457790756,3.10760754293346,2.637543913545066,2.341560071977665,3.0091547196293864,3.1791314381314555,2.3109048642883803,2.906035882273123,2.968205724890913,2.12917455171677,2.724539997649564,2.6107119285917775,3.3326711929031636,3.004290634467724,3.150514676241696,2.4349737394820723,3.092353791568668,3.2622154966536185,2.207705748855973,2.3833310768180347,3.23245486176354,2.0380286463137636,3.2236890272239593,3.1322797843103256
generation35,3.0,0.0,2.0,0.0,1.0,4.0,3.841642091750522,3.5547118137163745,3.3906234133769164,3.441171178661118,3.4281084184648556,3.2594943766995867,3.408586554439746,2.809524819601694,3.616440993656963,3.3425145353620485,3.365820734838483,3.8040706166488145,3.8506315906736517,2.005496535164668,3.6903943380642237,3.8535331775817814,3.6531361813427385,3.428428840359747,3.661306818171333,3.8195324704476405,2.8966307620153278,3.213733842074025,3.577290940570705,3.735631660549469,3.326897869860654,2.7978025923710037,3.2142849738738186,3.3403430244110726,2.589069928938434,3.7559305966803493,3.780851028419775,3.570440512478936,3.6020274936673786,3.9389745899734434,3.54880119325216,3.8269643193959424,3.134605709223968,2.97850648213403,3.587290839860603,3.1749000989620035,3.731614693826691,3.7624256398710187
