,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48
generation11,0.0,1.0,4.0,4.0,4.0,2.0,3.9914389228644795,3.922275641068045,3.797815917099176,3.843888391261197,3.8861683943743706,3.954486227521836,3.9379870466630926,3.822050318521488,3.9694302688507417,3.949356037180902,3.9803491903410833,3.7588025161289003,3.500201207138276,3.9869217087538993,3.8481215581451855,3.9882234443010716,3.925253232884086,3.9756856910387346,3.5785424610748175,3.8589435576162625,3.8761361224498194,3.9507273465339785,3.969797394530154,3.984010607730817,3.9323889393431806,3.963644724727511,3.99501387519394,3.987741885786593,3.9811414112418384,3.921874604771057,3.599159365086634,3.8244702234914483,3.946392652862573,3.8093065497487033,3.996173656766272,3.9185219911952336,3.9665354294715733,3.9138188790667967,3.927475926367758,3.713568596213724,3.292488250675446,1.9414381908822242
generation12,1.0,1.0,3.0,1.0,4.0,2.0,3.4502274949777547,2.356283379820464,2.4553342255075585,3.694404708835251,3.026673597849948,3.462457428226394,3.810409280669887,2.0397976526633133,3.0252806203905713,3.7524314869565814,3.279517904359932,2.2196987059464215,2.461008237458734,3.063520414519498,2.8041705536695094,3.098288352402431,2.7257408462184323,3.5331690539414633,3.125958848291976,3.7881799769428754,3.1362310336172476,2.9265958607207034,3.383260860559021,3.602823783853965,3.256133220301989,3.6687463396853097,3.033639862487236,3.721208808820721,3.28965687984163,2.8565384877429696,2.70835058178561,2.883064451544001,3.33404339675049,3.837833829491184,3.8669850878972367,3.5909312168623213,3.4646372518195108,2.6593769953049766,3.013298322526958,2.956962224162842,2.1024136541375285,1.9696555317326572
generation13,4.0,0.0,2.0,0.0,1.0,1.0,2.488034810285002,0.00028400893474610776,2.8791667381149035,3.829000206609084,2.8271595025766003,3.9417133870911663,3.8966887469242506,0.0030467068938465174,3.5646999531581103,2.0191210583238903,2.01489070983715,0.22866636384318634,0.5523852691640082,1.7111460676147887,0.003075134428827586,3.690983306715912,0.023211702329315798,2.4828538411105754,3.8897496157315237,3.4921825748597746,3.954108633955239,0.003363572117565401,3.841227471219821,2.4283909777913486,3.502026848635304,3.976826457808505,2.5154811587319914,3.7054785929072738,3.9770759650241128,0.024880593089680318,2.5986323825254742,3.776130230741728,3.958452515615343,1.8473470046229126,3.97061210429719,3.898780159917912,2.3947832551803776,0.0025128477293865107,3.219708799864492,1.659799424578754,0.16908552968069945,0.6964609746970213
generation14,3.0,2.0,3.0,1.0,1.0,3.0,3.7079753228606265,2.9746119884204845,2.9565823258628594,3.0286889271613178,3.438758743678898,3.556034103238225,3.911287789696667,2.905231132649887,3.026080414632644,3.843094679208162,3.8418397239934614,2.887708178119971,2.838434072669865,3.0610179123337113,2.8047375678495454,3.559550850210226,2.956134894996036,3.4541724989747036,2.8146084862222542,3.003743584532152,3.0388948180309763,2.9238221863453333,3.8987299546859475,3.52003839008485,3.0015091218129935,3.0857228792444777,3.2113494087747627,3.798156261692151,3.147800206281623,2.972436065490473,2.9325080955242333,3.148348290369182,3.2687751435477868,3.009349404506498,3.264812698965891,3.1599388905638155,3.1275710419554468,2.933234297005504,2.9962170287380525,2.966983969214057,2.7154239485574556,2.8755684761147595
generation15,4.0,0.0,3.0,0.0,1.0,3.0,3.630761158930295,2.54728620797653,2.632000552446896,3.025426134891197,2.6820363451769884,3.925634174905146,3.691113898137436,2.068664481784322,3.8338470479998383,3.940720568992248,3.72813821177037,1.6606506695915728,2.659886510137138,3.31639468346825,1.4188194334898805,3.056110540057107,2.4942221864008403,3.890735010782768,2.003441987427979,2.9028509397843,3.931106791600299,3.187724074264275,3.932891384576114,3.0720493114730285,3.083811229101306,3.977145695638734,3.0022469025036576,3.8095145601549443,3.95131169320528,2.2411782935985656,2.707019183370357,3.833071899679026,3.9458862316050505,3.5059667753108528,3.9766684594020907,3.844425179220467,3.0283932046985336,2.8363585070578305,3.384862958250075,3.34491075949969,1.5284007811973932,2.769553262317191
generation16,0.0,0.0,4.0,4.0,4.0,4.0,3.9762770545492514,3.913752029655709,3.975124364712716,3.969058445557177,3.974730921217322,3.9978007857369513,3.9852766638323636,3.8698224366106335,3.986171986345065,3.989503742544684,3.9877960292694365,3.8713999697484054,3.7875840046377856,3.8845068878142786,3.9448676389366235,3.9970041907185685,3.843552423184106,3.9964857319873603,3.368819534792247,3.990872460579082,3.9762303992748143,3.9893158721639406,3.995485004577288,3.9765866176834304,3.9818225969510093,3.954287885674236,3.9925624997068296,3.995353336812408,3.9821848707182617,3.9531362096089575,3.9175450070509172,3.9525843065343715,3.9953755884517137,3.9730054397544197,3.9972964217393137,3.972837251551947,3.995543097182023,3.9065538706884673,3.937069133625493,3.8213457563644035,3.560938771920536,3.7386463726094976
generation17,2.0,1.0,2.0,0.0,0.0,2.0,2.2161692108678213,2.018721275099874,2.2015992297843923,3.2507078196043016,3.209210233941533,1.9498903999760195,3.494531926531631,1.8411374873692576,2.2341163554069556,2.164037278712612,2.075605142721036,2.0045738899882313,1.860300380263258,2.0328495035818563,1.9009755111515694,2.0058743736858546,1.9201116328478591,2.3545471073773148,2.2721473739172766,3.4509511719975503,2.0277133063690984,2.0531484308467807,2.0470457949120955,2.04945848273659,2.38606465628113,2.0926080116336743,2.0625684913875793,2.816985221293848,2.2021125115420626,2.5311090085952137,1.9953513340476094,3.080448156098856,1.9015968875770015,1.8178316673898351,3.0468030106312454,2.0293318945080063,2.0978176352748004,2.1864462940551057,1.9393205529984927,1.9433744114918619,1.9230612706846897,1.9828298197699092
generation18,1.0,1.0,4.0,2.0,4.0,4.0,3.9827690860905927,3.7748516609286207,3.9589699802905636,3.963351561004385,3.9474721594873845,3.9441387513395583,3.955786374988642,3.4441041540579964,3.959544347661226,3.95938431998899,3.9863521461086857,3.451090255893693,3.1434681000971776,3.9868283678527336,3.7887199608556283,3.989331313554068,3.7658039822216036,3.9903452001908613,3.738392745193755,3.893307120324168,3.8936266870009844,3.864337351095213,3.97617909982523,3.969381865063423,3.9158079209826315,3.9874611014136327,3.9865487997732854,3.979686294835658,3.9769681556705936,3.8891142337057776,3.8457124767004376,3.931848671768252,3.854307943054185,3.930764688492922,3.983327341072113,3.9113714854192505,3.990797641132941,3.814950306099463,3.9279151045303804,3.405342087184982,2.6463768404658436,3.8457801641271283
generation19,3.0,0.0,4.0,0.0,2.0,4.0,3.9826427545336496,3.142034952464399,3.7245699444979974,3.7959785223973563,3.8226106246381817,3.9793851425293374,3.96684572529194,2.055323052348707,3.949708537356729,3.975332880065305,3.9907466005160965,2.7113188800588564,3.5376913614989505,3.9980587989955794,3.02732353916548,3.992833602595992,2.945375357647771,3.978375497048972,2.7173770462741436,3.90783115631335,3.8238881602309114,3.2970345066606295,3.991154490691853,3.9881084878455515,3.7964787133956612,3.813546515336436,3.9866616003717366,3.954274931070319,3.9744186828353008,3.1882739635232005,2.614106247226778,3.898309227670669,3.9319133282564573,3.6617934389265914,3.9641617950573793,3.863435993973812,3.971152869295647,3.2693467893108146,3.8964905960824363,2.677712746055031,2.574156433767549,3.40444709307527
generation20,2.0,0.0,2.0,0.0,2.0,0.0,3.74914365959473,1.9007014930774675,1.7520164664477718,1.8519578894124835,3.0726436127925676,3.4259734151694246,3.398661600528498,1.8549570457855629,1.8884546579517232,3.757176713646389,3.757087780471047,1.8746183811996937,1.5903677901029496,2.2578680580628605,1.784815715181634,2.372210312765367,1.8108145711487265,3.4097483842191463,1.4414436016402732,1.9843879099164399,3.394365650682686,1.916533830894019,3.4805890027393964,2.7296147073321744,2.213099041516927,3.4024672059635197,2.403605514146424,3.59124927658497,3.2070018763432793,2.0159485362562695,1.6380157689865595,2.7123001502406376,3.891917578319764,1.9974373671729453,3.4080905432599615,2.9142514384590474,2.60618319648232,1.911878194915634,2.0269865369596625,1.9548821005446853,1.9660172717248636,1.380817301634845
generation21,4.0,2.0,3.0,0.0,2.0,3.0,3.078149400030067,2.7567311459722985,2.9506552440156906,2.922029145666072,3.3111183269035953,3.8338594502798684,3.5232238529542,2.8549688798761794,3.290194185373478,3.7705654021399733,3.2977829840963997,2.6311032278858097,2.7820290685428977,2.9815564505624623,2.810470142071445,3.013009751212808,2.9636376950610765,3.0599507131432815,2.7238553687100637,2.7382662964727067,3.9417369873261237,2.9975935564936984,3.6225003177156276,3.0188239302987485,2.944506971580186,3.940200392644531,3.00371204646435,3.7903961603814973,3.313619317718236,2.9480673704000164,2.923822743185183,3.731421637560357,3.9547289682744076,2.953669453453935,3.1755813258496577,3.7488646044995457,2.978220012002863,2.850342098269852,2.950836149611583,2.947570543205442,1.9973015945099106,2.9218961801910552
generation22,4.0,0.0,4.0,3.0,4.0,3.0,3.9704876434983425,3.7400412489031147,3.6750250962518134,3.9537198499493833,3.7202043056884193,3.952539903496046,3.975178305478415,3.665143541062029,3.964328039414529,3.944332154792649,3.977805863158865,3.4696760118358214,3.4786103046333445,3.9752498105162393,3.3491133899079504,3.962824863764352,3.523059349957063,3.940428030718769,3.8775408520305312,3.9653282257388547,3.970575547521223,3.6824280120455053,3.9468699863665595,3.965465851104298,3.8632138780364498,3.9891183521071727,3.9746822418167347,3.8713723013605543,3.9861893988053403,3.8426245882504073,3.5588028437907013,3.9586742281886593,3.9322342021016436,3.8528862804039123,3.984178023950193,3.9059596168047737,3.970429878692409,3.489385804504029,3.592812234260215,3.8044674566897188,3.8236279944038976,3.0003439632508364
generation23,4.0,4.0,4.0,1.0,4.0,4.0,3.98959996533608,3.8346156868403996,3.9502404866609755,3.954239598760668,3.7674126814808884,3.9366427423790378,3.9465834910515163,3.828156271129841,3.9852079574865296,3.9678483371773554,3.9831586789280764,3.4810449381117934,3.502385919135388,3.958052551036164,3.776490857680278,3.986603448771896,3.7904298856947776,3.9496308726039016,3.9351371262271058,3.7854374297564934,3.936793380253134,3.933095183101055,3.9930360188900353,3.930955120815001,3.960169169721613,3.9721126069698007,3.983189127351471,3.946360858049017,3.988217568811263,3.8322295485898104,3.6799506641793847,3.9002502951092652,3.893287331488949,3.8961442264136634,3.98839431027652,3.976166822585188,3.9490834287742818,3.7847322150639133,3.666823674486618,3.4785599608986426,3.445488706978224,3.9104103298529687
generation24,1.0,1.0,2.0,0.0,2.0,1.0,3.1784652877763206,1.9446433217872319,2.114966675371087,2.2886264722791614,2.304989621883689,3.1961819931693576,3.695721928763372,1.9000906070936159,2.0319163906382647,2.845144187569977,3.5210727765247114,1.875122183766201,1.648148225446159,2.145713314824287,1.8679902274719662,2.4384402133582355,1.7417455601451448,2.2764426026706666,2.5357431613604033,2.1280682126496915,1.9745055520849666,2.0353388367562575,3.501757183126761,2.9763091083039606,1.9686819936175484,2.4428302920693685,2.635801442773664,3.678655583077264,2.864360201627735,2.251325059545935,1.8933602841609665,2.7606254737609417,2.689095946555532,1.9594712748675016,2.508091994905989,1.9723149270482527,2.269123465346068,1.8787853697534562,1.7745917221737015,1.8288116112080497,1.954206307915254,1.1543754070481675
generation25,2.0,2.0,3.0,1.0,2.0,3.0,3.1401366667269266,1.978716678924162,2.9616415382564116,2.983695281390362,3.033249066096074,2.996921381857317,3.1278420547591512,2.091258084184158,2.6149403631014074,3.0290501867312876,2.9657305866857255,2.3953624870028674,2.0258730235274633,3.019964249990014,1.9201590931282027,3.0068050472192,2.1041925215869393,2.991343504150825,2.7846376786334384,2.549128689991396,2.822350874538587,2.059708673920031,3.025096341518507,3.0014874674044547,2.7741431762308473,3.140703717765654,3.0042388451190436,2.766154320648824,3.039691937977122,2.063078894664432,2.4300513572796247,3.0244260037429678,3.272389955337132,2.4727602782335176,3.217080271380232,3.0868972104558505,2.9859650493007552,2.2816619179009003,2.9794462569586355,2.2325036004542116,2.0197581873969206,2.956030073388631
generation26,1.0,0.0,3.0,4.0,4.0,3.0,3.4797704252577533,3.659186642164167,3.5938775786879478,3.57000047767682,3.867830105211014,3.4556164470068165,3.847059041211892,3.3748178209923507,3.595211489064289,3.8267698397724565,3.7183656764314637,3.326621040212902,2.8208927660971805,3.7827848206338683,3.120693412498613,3.0870165249751187,3.241488412010566,3.7358240371116014,2.582219218608426,3.204293899282324,3.451025249306122,3.7171842412821277,3.6913606081325048,3.501644803194619,3.611580521053641,3.8188092319193037,3.395481603152625,3.908294134193559,3.5769645968999737,3.89672275660765,3.41294587139705,3.588855796653268,3.4726657380060977,3.5445614066046964,3.961571089809745,3.739475083185504,3.4794415242840255,3.624704914523624,2.805482206065656,3.065412749708767,2.6918227682849984,3.014766023499842
generation27,1.0,1.0,2.0,1.0,4.0,4.0,3.774042646340826,3.6557804024100466,1.7538043315321532,3.17374779736376,3.5044472033169947,3.5444060116365916,3.521667520214319,3.120758539573263,2.708879826223535,3.873118195840682,3.959089673557296,1.669344819190478,1.2115004626985384,2.25210680676733,2.380099381510587,2.008530756347793,1.9856678370254501,3.8586753246627734,2.0548765470057004,3.1029442772988123,2.2543437787948384,2.9984979486239336,3.79613875964066,3.2960538997353557,3.5737158147194545,3.472062946719095,2.1497780630351944,3.9088250086588054,3.772738343038041,3.712423442507047,1.770120346988764,3.977184307688477,3.0057032750048345,3.9159164663292163,3.8561918051514907,3.9166506987686542,3.1427143599698435,2.6439040076378144,2.064793294354616,2.068201137480441,1.104970193763079,1.6625044696288245
generation28,3.0,0.0,4.0,1.0,3.0,4.0,3.995975639831012,3.0781505763252652,3.8785307323000184,3.9509062929821823,3.920378228268505,3.993174596634513,3.973331593282307,2.9781831022808807,3.9889090924918356,3.9826934735724677,3.9936917095086297,3.1079816866367027,3.406219779944597,3.9917543852925332,3.295750308881531,3.9964824120715097,3.4068247667713716,3.9876090245373446,3.31450898278296,3.9284365030478603,3.958585407601219,3.2736145973849022,3.9922080284408263,3.986922033955764,3.922448057777324,3.970693794752174,3.9969876225898635,3.995250032771649,3.9903040946927946,3.5896363313470125,3.445869398991002,3.969344402005969,3.984725773522125,3.924493777451128,3.9797321002631936,3.9619235652485556,3.99776474228107,3.2123800064282806,3.951284565005793,3.672929041657973,2.9316553921012467,3.7391926368733244
generation29,4.0,4.0,4.0,0.0,3.0,3.0,3.997019561734614,3.877670281482603,3.9550066498990923,3.9845916700538804,3.9258326779295714,3.9691611043966106,3.987965136756942,3.7460401626743023,3.981949498656466,3.9926629028586373,3.986536839807635,3.6384328100909693,3.803727436626006,3.9860957613411654,3.8052663889311105,3.99708525463213,3.8743070673155824,3.990989617685019,3.9289565152313566,3.9710301876373095,3.986014926194441,3.8983618552443278,3.9876141513870214,3.9805878772319683,3.96632826491063,3.9938860607606452,3.995718271782035,3.99220804297602,3.997557796866147,3.7799579151816256,3.861173246560419,3.974758862899943,3.9757994228647764,3.9730371426245235,3.9903892777828243,3.9845506484722186,3.9752871074554825,3.8699295271194973,3.9613952679187405,3.8889250141003693,3.7411369698985357,3.121150586344676
generation30,0.0,1.0,4.0,0.0,3.0,3.0,3.980192951119311,3.2402199792543622,3.931074648968915,3.8966813928127446,3.8954543990340436,3.9932365021035667,3.962922135448797,2.66717818892865,3.9539198587524855,3.9847448812221717,3.994361183667254,3.6079381639518666,3.5719335620671124,3.9777739935250818,2.3877361886146526,3.9976827346924835,3.5293794406480123,3.9764184510856317,3.7346225343954362,3.877767317550228,3.9132567665972213,3.668661509026961,3.9919492021071337,3.9685745873347646,3.8794044540590398,3.9808356592932093,3.996261421047444,3.979851812867597,3.9692626889215754,3.310021614671757,3.558156400210456,3.691372797424079,3.964060326921712,3.952738395453223,3.955879115062647,3.9735175074953406,3.9833866815908334,2.812871331204312,3.929271202806662,3.8654613431722167,2.745671397186869,2.7317850578383096
generation31,2.0,3.0,2.0,2.0,2.0,3.0,2.5121779795003105,2.044067183736532,2.883803382039217,2.73313239659645,2.740314345152577,2.930573317241037,3.0201705642943137,2.001372757348499,2.404754561145766,2.9994588437941,2.7958410983192326,2.012674342158661,2.063191552029685,2.553021082899315,2.012254362977795,2.2213134363615317,1.994140517187757,2.7865449241520133,1.9506653843130681,2.6009567894808163,2.821107032456729,2.28030371389452,2.728922250568293,2.358706252932957,2.6750753545095014,2.7041956933602376,2.685878762692571,3.4101374248872287,2.738721094236263,2.297024524455332,2.1681075646052155,2.9905304209805768,3.0037169861471975,2.7453707462566412,2.8534757144456893,2.9537647461469865,2.3201791690069755,2.1356117789370375,1.9415412121319753,2.033541694581574,1.9816918959437348,2.123926254026225
generation32,3.0,0.0,4.0,1.0,4.0,3.0,3.974188984318326,3.8094298033243805,3.730507097417235,3.9187000646212593,3.6421969166773125,3.958842373464398,3.9319256136932363,2.7399630728911646,3.9555246423239354,3.9901633614622614,3.9903521057028186,2.5445671461940855,3.433008509743739,3.8919907952100123,3.74089144651776,3.990894864141258,3.6291847878272714,3.9840356959741765,3.2433449916934896,3.8248594606215844,3.877881454567796,3.7139397299160963,3.9651626933065702,3.972647116764426,3.745661043990914,3.974712420054718,3.9862846424002636,3.977910663003975,3.989336930289473,3.8027371614466503,2.86361400834877,3.929946917677577,3.9805126892140796,3.9824929925596515,3.984798720262425,3.9193334999226086,3.9873078849696006,3.5754806812251823,3.950235882484093,3.451269088528514,1.882676880350078,3.1456063973139203
generation33,3.0,3.0,4.0,0.0,4.0,4.0,3.9872003514751895,3.706715438277231,3.9406371741950554,3.9353534497920277,3.9645850908073386,3.9560201897928633,3.921138878095301,3.544693583004289,3.9200632973095986,3.9484588299486796,3.980212904380861,3.3930470708973863,3.6571959980768884,3.9750976242057874,3.6497459923149904,3.9970983669993467,3.790847710424951,3.9856666678970556,3.6822497778152674,3.9887152608968437,3.931477056846935,3.857004164887864,3.9752197147331656,3.9926681096572882,3.881054459960462,3.958359197720776,3.9943719681332834,3.975719944205257,3.935364598075909,3.808096576121444,3.6369946201623566,3.9077574524845256,3.96069557730852,3.9790444475619706,3.9746641640576783,3.8992801026229613,3.9800548045592956,3.704690362402323,3.876422513460331,3.480008553248597,3.4555545451470464,3.944015967035993
generation34,2.0,2.0,1.0,3.0,2.0,1.0,3.086449230411122,2.9401912803125874,2.475654669193392,2.169140494228956,3.2002155962388215,3.361800175885396,2.903311572015965,2.9153795354511,2.684180940763352,3.392506603183237,3.859393124628427,2.5392098369867044,2.1089056854130375,2.9647486973970296,2.1672879779697043,2.6277085575954002,2.6697453802340023,3.038272485087182,2.0700008683921847,2.429404313855983,2.5872840358880542,2.949029202554431,3.3392946683597646,3.3875685916128395,2.872834971060227,2.706880849635946,3.0579163068247848,3.463681861165799,3.5968245693816305,2.9111083710505548,2.3930441380513523,2.6331543018732813,2.4738132731276057,1.9518768412760135,3.1945220850293623,2.9347474311029904,3.009557773083192,2.956717162442651,1.8707151570897649,2.882841953413816,2.0501672054690814,1.9035999805227468
generation35,3.0,0.0,2.0,0.0,1.0,4.0,3.2263870462759425,1.9740716944112189,3.574336557023107,3.922331882214788,3.8896997463673633,3.7112469029149504,3.759332665299634,2.4917088490115513,3.5298166837819385,3.6274343234500863,3.5662752209621895,2.786080904120562,3.1746972261370097,2.8799491489535844,0.39544774698475205,2.6352876622893584,0.7216968462910509,2.7248472358351603,3.0293644480809236,3.4670383735589287,3.5987037758421514,1.4140171522697722,3.865731834514609,2.9088997778877013,3.4128518935932015,3.8101291275540223,2.2237183203024093,3.8764648530692685,3.5487284404154242,2.500115479171402,3.046539034267663,3.8191524616488186,3.831479768210227,3.080336899569394,3.8213513448626535,3.48812966327986,3.2424396706373693,2.5409944277210608,3.066914500742519,2.525957875237151,1.6058981511209196,3.0387977107735944
