,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48
generation13,4.0,0.0,2.0,0.0,1.0,1.0,3.4492259016049345,3.737530677971259,3.889077444074589,3.7454031528629845,1.527112940244992,0.17343738770392925,1.7889484176408366,1.1545050146364744,3.5427556382094063,3.8131111089339194,3.2798132998265936,3.9241875932279693,3.7718125480798776,2.680717564739917,0.006219077270239773,3.747565342611152,3.8855731780358385,3.0129409540891063,1.4980703678244096,3.5471811865116947,3.053360776571301,0.6843205416105945,1.1348761379498398,3.8448115845284048,3.2000793569540074,3.942852897849079,3.423251927946465,3.4613475661105118,3.7264249454388145,2.1113040138127275,3.8708039414407076,1.8546612510649991,3.406558005719101,0.8547450199109958,2.2299539934586594,2.5608311546081035,1.5147471631251865,0.4760786554215848,1.0550433123834624,3.814018842443594,3.9413008025105074,3.991754965928616
generation14,3.0,2.0,3.0,1.0,1.0,3.0,3.698173402776294,3.025978875383276,3.0973798036330114,3.6049646466523817,2.9076184151051305,3.406184594684623,3.119070130145027,3.0716694320365177,3.121583787334242,3.4849113821844084,3.7588060196497204,3.451702342330862,3.8325713598911895,3.0649590961912696,3.064592783002858,3.378478957764804,3.8353696166510143,3.1841834351372635,3.011706387348943,3.0763688098184323,3.415958718795073,3.1852002215090685,3.1163372852425906,3.661541165993796,3.0743375481345447,3.372555353412758,3.6868484764543785,3.5942874780858474,3.6624973856169434,3.714470296595876,2.9900308612378934,3.010290004557038,3.0117935501147604,3.001536841601364,3.4915802584023803,2.969188458470195,3.051847220023578,3.3142882544246497,3.1998988834560684,3.2712269669787015,3.6428942828922795,2.982102423894426
generation15,4.0,0.0,3.0,0.0,1.0,3.0,3.8006932487582668,3.222409727815759,3.705676112641826,3.8150523230538798,2.2292728605257452,3.122227592068227,3.480280868718918,3.3887429751366196,3.894661208323151,3.613252339122327,3.249908776868941,3.4367742479449324,3.954748785441488,3.912792262486795,3.358412982919575,3.845724536185547,3.9657922543521646,3.94145415366567,3.063380154986972,3.4145888556720876,2.9988449366566616,3.8324210202697206,3.800733209031863,3.908570964078995,3.8552205507252624,3.9015817583627777,3.9495340721503416,3.7769087995454274,3.596950157156809,3.1296824868817534,3.6600417615749246,3.637280968351103,3.5533401430106997,3.215181272395937,3.591088819903696,1.6211280574425262,3.7524470080139807,3.2464803513459732,3.920500000495666,3.7968746346819864,3.8839824488638417,3.9075153981851822
generation16,0.0,0.0,4.0,4.0,4.0,4.0,3.9925478891474,3.9866121032498016,3.925352019281127,3.9974062046921004,3.828382382057092,3.985333753963616,3.997308128135823,3.9769942904941615,3.974039196659584,3.9947392198659126,3.996270726117588,3.98908691284446,3.9928136490593142,3.9750664827961613,3.992197533890095,3.986061760183929,3.998514350108709,3.9555923498677794,3.981487073331379,3.9664081724067644,3.9835044163616637,3.969090067986389,3.9406709406009726,3.99113445703772,3.898389779673696,3.996540961069795,3.9770558125997932,3.9895750483094314,3.989860285072857,3.9911203857191473,3.8643712662701084,3.989493227905236,3.966665246971959,3.9267462240795052,3.9849684436148163,3.843055339861472,3.9877826266224314,3.98223601593624,3.969705378372503,3.9392056021890047,3.997774918296633,1.7247223886485243
generation17,2.0,1.0,2.0,0.0,0.0,2.0,3.075574342148184,2.333634800126051,3.731347725809768,2.27881253665155,3.6643747977563095,2.1630054566975883,2.0190075704241064,2.0942177722007127,1.955826597199535,2.1492285164682827,2.129122466715115,1.9848349014543931,1.8210416241267666,1.9857558262531816,1.9833155659174486,2.3178809306586032,3.3045870470316565,2.2902177261468273,2.037855331446714,2.640395188144777,2.026602446053371,1.9565083627215192,2.0491801666047786,2.2850488732981713,1.9718503795570541,2.2474626127078356,1.996687577077942,2.1758441558978583,3.1214371769389313,2.026458932085356,1.9795883906905256,2.030861099088079,1.979550926129607,2.260288430997842,2.3850488133784533,2.181691263655083,2.038381103873949,2.1479332231529686,1.8923023153898366,2.3195639642528745,2.317589205313129,1.984424885374586
generation18,1.0,1.0,4.0,2.0,4.0,4.0,3.95171593313255,3.932898093991754,3.9676556166912142,3.986669048111157,3.854589542517224,3.9839147615091597,3.986791267719274,3.957566696205942,3.9432155620082447,3.962432248547514,3.987047015377535,3.9869492036892895,3.9568690565989386,3.9472970574698363,3.954187545177729,3.9756545311371085,3.9832588651339655,3.9851730662905513,3.939862264469719,3.953405330543719,3.975634612501346,3.8996624438609735,3.9489137931022706,3.9155241571027513,3.7251874981278337,3.986742227061149,3.941643506373023,3.97191740104201,3.79156254479312,3.962866975468023,3.838015315521632,3.931251056197687,3.8481913467296076,3.8697210899346675,3.9317711409333196,3.0732406623046336,3.932841969350754,3.9303808141121324,3.9641459814805,3.9535961594320055,3.951836800588453,3.578973631241797
generation19,3.0,0.0,4.0,0.0,2.0,4.0,3.9200115582351107,3.885521777767914,3.8721965102300135,3.9830161012050023,2.282918740891737,3.904330534967502,3.963362304558796,3.8079538838152542,3.8727434476794076,3.9887159465930826,3.997952877411244,3.990903703865775,3.9425478432296277,3.97903874147493,3.8872433477688624,3.9792884795677317,3.966710514971382,3.9786929474790473,3.92403238084738,3.6268173177257816,3.996709724291494,3.768189370149638,3.5981927190672476,3.971060267608979,3.6829924922094763,3.993703892712255,3.972728596497545,3.9007837921187525,3.6133917889180514,3.988007298222117,3.5562605202813717,3.653199259814202,3.5478175391945554,3.583682527269921,3.9187389922471962,2.1018139867712193,3.9172691011425886,3.9114740763186995,3.9651047607518364,3.503158833631061,3.982601285678253,3.534105100877674
generation20,2.0,0.0,2.0,0.0,2.0,0.0,2.792850672360165,2.319269063602429,2.2646868501756696,2.378444811365351,1.716722297366883,2.0377998990694883,2.157309263821073,2.0469254719035908,3.2770906121439753,3.342893026267049,3.652739999382845,1.9262083664589182,3.377115745858703,2.3523909449045197,2.4125939869178477,2.071842865859496,3.572427091252939,2.315761007897143,1.8558094628649435,2.104705400898356,2.5830283211133303,1.8603171617332201,2.0366960205686926,3.44611808865098,2.359559018970312,3.876485876848903,3.1279258429891392,2.7431978927939342,3.4766455547151476,1.9470894213506673,1.898304515613356,2.0230508937554315,1.8381330541392027,2.1364105720221325,2.544301151797791,1.4340758456245912,2.2541548281453747,1.9616231949897471,2.5765739284144464,1.6470934482453685,3.2572171678753747,2.0556623288269393
generation21,4.0,2.0,3.0,0.0,2.0,3.0,3.0776421374123575,3.1009008703207144,2.996151986650848,3.130493394396709,2.787815430542359,2.875434725916341,3.009514162234751,3.055312393377309,3.299677667336284,3.2065853170400542,3.056152145227033,3.015373272845925,3.6548721570077394,2.9315594463771504,2.9892993792964773,3.1140633831806213,3.6991693508043215,3.0072835081082148,2.94024118070907,3.0247816830941483,3.017690414887346,2.9337072423178268,3.17513306115709,3.2274585702033978,3.0265820295557893,3.79264555026645,3.378142125265622,3.135052650217032,3.0950426711893826,2.9867450540101412,2.9843343731843976,2.96854993861583,3.8272082769991784,3.075833979638408,3.290946297878046,2.6379481242242484,2.9907541995100524,2.941395653729017,3.104555031545923,3.490464976248305,3.3091071262863485,3.172658765720163
generation22,4.0,0.0,4.0,3.0,4.0,3.0,3.921788606811107,3.974709142680469,3.8938944291340687,3.952409704798044,3.844286885085747,3.9306597179768414,3.976167926882013,3.9584751542790206,3.915502302663794,3.971671594635553,3.9564610293352898,3.967581248087501,3.918911395899879,3.984589472693734,3.8787456277489505,3.9308506269340553,3.974521880579778,3.97350947948366,3.805884546343963,3.8509616772546083,3.9613896593713243,3.8914505558776606,3.916748374095108,3.9828076508054506,3.930730528883691,3.913321867539213,3.877507850564005,3.9480867106571575,3.6827921055409774,3.963637452394869,3.8520523808860965,3.951049205513142,3.7682613924815085,3.9639509628938407,3.9291035670006766,3.8263752790869394,3.9418685303903187,3.87552107542733,3.9278585224546134,3.8180546772211,3.978616831814504,3.8984773734274736
generation23,4.0,4.0,4.0,1.0,4.0,4.0,3.928795515655427,3.9825818879829504,3.9628907423470454,3.9954642715625526,3.8999428797675164,3.9598081401939487,3.9934880280867064,3.9914321618689423,3.991788972247351,3.9721191283916464,3.99040960477637,3.969458952346511,3.9265804031084652,3.963650872053841,3.967705108013128,3.983647057138304,3.972543649489716,3.975060531108943,3.9596092567847223,3.976238059755014,3.9731024088471085,3.943893156451197,3.971445685072227,3.995230450184966,3.987540703788489,3.9879362291286626,3.968196010690811,3.9848568623283227,3.98057797876064,3.9919205296104816,3.7090360289313065,3.991531463659125,3.990728016198824,3.9552120980088494,3.970944193837034,3.7723468982469273,3.9421203518762575,3.9559810213907647,3.991942200106293,3.9126921895179927,3.9736123590572574,3.9615587106510364
generation24,1.0,1.0,2.0,0.0,2.0,1.0,3.2976611149849755,2.829507783260801,2.6384190901075435,2.806014154955057,2.7401717505915504,2.808524454134208,2.4758909008442185,2.688047681992335,2.9383724402070883,3.135864894780772,3.1184775646445555,2.733801086259961,3.6347345756867027,2.037683958397928,2.275180251293874,2.79058190405949,3.508599067886227,2.804116337284618,2.0719699979157,3.0810858625203283,2.1940088449365343,2.1709395767184896,2.2878920876617554,3.264532964196672,2.4994928360744346,3.4056044031753765,3.460538757902773,2.862637451740639,3.254362373080285,3.1741559848660073,2.089617277747624,2.0413002200545254,2.3480427109071247,3.411849975014276,3.039575206411279,2.9936413153822365,2.513934653692823,2.0517654551629123,3.3553453174267363,2.797924936801817,3.2889849499025723,1.9808831154608704
generation25,2.0,2.0,3.0,1.0,2.0,3.0,2.9760357704651987,2.8941545818831895,3.369694004770947,3.0384015628120955,2.4347238468206753,2.7354640373824384,2.9779741627276333,2.5976866675909416,3.0372242259705526,3.2178599803790826,2.9977602983847125,2.998570492427181,3.124508513811076,2.970212484413282,2.977318894257959,2.961161649112042,2.9938929211340315,2.8380159259737168,2.7739152750030938,3.010122808240984,3.046939559778852,2.0360496241542996,2.5573554794489786,3.0018160953817783,2.9715920240739306,3.028745857860335,2.9367422027091576,2.9585332727921183,3.131145033852315,3.0022117659428753,2.934775854423256,2.75038765414925,2.8682356446304573,2.564959427651138,2.8430136868182694,2.720438777462113,2.9560514526600676,2.834034568217999,3.003331457081128,2.9689366219352404,2.9718477377014656,3.0855318015084903
generation26,1.0,0.0,3.0,4.0,4.0,3.0,3.7824290206039763,3.7168039333861205,3.938204011481899,3.8805583427510277,3.6230283901701856,3.6870036983984433,3.213734226522171,3.3359523819410457,3.7460953903415124,3.7630363435714598,3.2097003755272993,3.0451864887291826,3.962607098141547,3.045345936313678,3.551262587462473,3.4122886026718646,3.887172222364554,3.8151934231516824,3.778092575338195,3.7290056157083855,3.1512949061314646,3.5599673489237733,3.4398755618171237,3.8171898309357672,3.2463293699079014,3.646736626835352,3.872207871520486,3.784424572728535,3.9502285845313665,3.2116667748658663,3.073817867557686,3.677558831647489,3.1302775165307346,3.279550251286545,3.9119277365385257,3.053666095088378,3.644692989311893,3.721694166794419,3.638039784024765,3.870040147006307,3.845428335242242,2.722738725645777
generation27,1.0,1.0,2.0,1.0,4.0,4.0,3.6394302438041692,2.9424046992722217,2.5802764059133576,3.756450372193903,2.570349964340801,3.4081244377507307,2.534981179980333,2.6850507420214638,3.77654307948009,3.8064883700533856,2.158208660467834,2.0400955411110195,3.953216484331211,2.564023128223895,2.2457126220084076,3.7517971771795673,3.950673329432041,3.7770086006912114,3.868926154684187,3.933478562195766,2.0816038113829443,3.162938334076729,3.4954577426981452,3.9298695572662363,1.766455105508642,3.7881167330447933,3.5659647017362697,3.7007956664957473,3.8850365687918553,2.01576447151599,3.7380617442526525,2.9122121249728896,3.7309695955824775,3.241694344654651,3.299501432996319,2.9794856743178033,3.4041204511153045,2.8201862941064304,3.504194877750845,3.933664112484157,3.6668359380773152,1.1670413104251276
generation28,3.0,0.0,4.0,1.0,3.0,4.0,3.987132892030892,3.86785848114826,3.9817911753254878,3.9876448559882456,3.3586900627345644,3.946184639658933,3.9944809556787613,3.9796395592591303,3.988874438676251,3.9904978851396686,3.9970918370468427,3.9853175645003733,3.9803697373496894,3.9837143679790405,3.7438086888773037,3.9684063143254726,3.9834588504285864,3.9919167082889264,3.967508423708482,3.9325664426779814,3.989492560617581,3.874200410901001,3.9445697265599486,3.9904094803383505,3.6552140991764785,3.994193306652114,3.945823411391934,3.9754113010365044,3.949522240350737,3.996896232068856,3.4828837326210995,3.6327300024732625,3.840164716534622,3.9095893166310858,3.924190767891646,3.145852901541661,3.9873890177535,3.9409263488572623,3.9912301413536118,3.9577408446911875,3.9822411186082776,3.726723383196529
generation29,4.0,4.0,4.0,0.0,3.0,3.0,3.990686843951274,3.991279304092625,3.9746078089244863,3.997764241782206,3.852425209437604,3.97758741102323,3.9838312911392517,3.9828848178730722,3.9915429462196386,3.9903821950433747,3.9982975700657533,3.9959477181986234,3.9876339743127267,3.9829208381488668,3.981151701475737,3.9929952701736147,3.9969455520431487,3.987385073574081,3.983193001299974,3.987690323697018,3.997689405993733,3.969349388647096,3.9840464694453113,3.985328226237044,3.9782088464585454,3.9917242051425306,3.9870011060236767,3.981599637061154,3.958575850735127,3.9911940871675644,3.982682037812463,3.9815955772670937,3.9639225686415522,3.978378163741612,3.986053408057762,3.824610946116098,3.984653013567006,3.9761589007072127,3.9886647944353735,3.968610747762945,3.9951808477318482,3.975971863744022
generation30,0.0,1.0,4.0,0.0,3.0,3.0,3.9747425913021335,3.9648049056384727,3.916812264727452,3.9391737730693417,3.496248485568791,3.9217956920308925,3.97517905351593,3.934268225934311,3.8012982115013565,3.9741944407494407,3.9968342890936985,3.992348950303425,3.974818869931945,3.975570664227868,3.8157609003037485,3.9523090621288097,3.978312128657045,3.9771803722322967,3.855421042464648,3.812185599378051,3.9911659821839596,3.9199758813821064,3.9045949254191736,3.9720600124155863,3.7351064513612244,3.975442755326968,3.978788425971443,3.9425436229620745,3.9242908602300504,3.9917048093741867,2.765761494388379,3.9566295398512876,3.8342657003769673,3.8148429394692704,3.955983189606412,3.587252632868127,3.921164094770885,3.9107905739375264,3.9834748315553865,3.867999570568986,3.983678807633082,3.3111144031008366
generation31,2.0,3.0,2.0,2.0,2.0,3.0,3.06449490234431,2.82349136813349,2.784533389735227,2.5618370836884603,2.1312996484635987,2.4112658825952247,2.026603248295415,2.235802612240164,2.33201948496687,2.759063851799941,2.38308739370335,2.532510765586679,2.92788591922617,2.1242784783907847,2.5579501605753836,2.4640349854254153,2.532708630606736,2.314089582983403,2.0483096974376918,2.9839894059158825,2.1506618553591994,2.762194005879835,2.3224874052309716,3.288235263714598,2.809974543384901,3.2118535775686734,2.5731284162701624,2.9069224347181803,3.1010445349172997,2.5091853575582417,2.7019428637725884,2.2929769855619133,2.4123673526287295,2.366930156194219,2.853014104558491,2.400714283689446,2.192421054668026,2.5880916352705925,2.4150696249373795,2.9484745613505337,2.799719397821573,2.007768145943295
generation32,3.0,0.0,4.0,1.0,4.0,3.0,3.9487718756015266,3.926665691821206,3.957155402441754,3.9850204720422564,3.4871457796857945,3.9463356600262167,3.988798548430953,3.9524852665731225,3.952692404050534,3.986628612014126,3.998891620511733,3.948168444224715,3.958883073790975,3.9052520438629514,3.9653416022503913,3.969572979233844,3.947092996847997,3.922353224951264,3.7871056773788947,3.959287316310673,3.9901401868053443,3.855725108806531,3.773345328401363,3.9747908966674173,3.3391667494540944,3.93491188664358,3.918883203364073,3.977454956796949,3.8752654768424213,3.9860060370596173,3.7196280168179827,3.909936761131793,3.8697144007716,3.9340153549707115,3.966996076731944,3.175199238460193,3.968953355134777,3.876746524514894,3.970961442637243,3.9656975572313904,3.9637490896237497,3.794520790518046
generation33,3.0,3.0,4.0,0.0,4.0,4.0,3.9366806884037584,3.9390912581463424,3.9792542096981163,3.9833186527163402,3.9323987552818074,3.967303976981594,3.989807513812992,3.974704549000697,3.98075634708821,3.957718584872934,3.9953218360212976,3.996453640375005,3.985302293004494,3.9655499308338826,3.981100381207389,3.9694120717000536,3.97898753572965,3.9967803327452325,3.9807347011602277,3.96827731297515,3.992387879680239,3.955239225216747,3.953001669700255,3.9814180527546132,3.92916116707016,3.9801590626366057,3.961658794867258,3.991287151026579,3.964040041990162,3.9898275176516784,3.8521041515825867,3.958577752689789,3.968412578004177,3.936411647529342,3.969812984351526,3.4662300595267794,3.973594676789514,3.962820335664801,3.9785772256339325,3.8868460788588655,3.9798568089235706,3.9750866091051864
generation34,2.0,2.0,1.0,3.0,2.0,1.0,3.2080758374337335,3.0593945536824103,2.4616500373164887,3.1799822600703083,2.630702023613714,2.9853438342096967,2.9555494711137555,2.621858271989514,2.957237816589235,2.9595947766079442,3.2419037923148655,2.9268316145169058,3.402420936287794,2.4265435144108816,2.982435932572775,3.07666461437517,3.652596266434519,3.165907210060983,2.5790348317710237,2.957517913270141,2.724964817163691,2.5220721412056366,2.958155426063193,3.206981997586967,2.8274546814288137,3.362396286058645,3.164352346909639,3.13234759687739,2.9979571396823257,2.8631921409287187,2.0607838167070955,2.9394880786170146,2.2200716526349553,2.476977629079111,3.1778204416593137,2.766426427720966,3.032872550604789,2.9502782514910515,3.166890838651851,2.6793530482822683,3.4774544050475455,1.970418610078307
generation35,3.0,0.0,2.0,0.0,1.0,4.0,3.845725071645126,3.522561278748766,3.8553992994393873,3.7131190668121583,3.815762067101122,3.162683081178383,2.5069692174079137,2.845111543737522,3.400889731403787,3.8172089111867313,3.721663337730976,2.8857888578342243,3.917589902076917,3.558494034720717,2.7741876432136765,3.5897780225229057,3.896944140137715,3.4332564907518317,2.6694452518759277,3.5240643058568466,2.199035968064147,3.0945302474050687,3.0150823089262513,3.7568950414494915,2.7872273583479057,3.857981192206483,3.529579567148749,3.7618430378989665,3.6263769062736992,2.420358760534949,3.0620267614403165,3.2764076689403927,3.058452411329156,3.40464613331896,3.6953607373673307,2.5348327630865155,2.5973335411544456,3.215500979427392,3.4484018976715336,3.7259162726997612,3.710598250815645,3.7174791639886395
