,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48
generation11,0.0,1.0,4.0,4.0,4.0,2.0,3.9764697557671607,3.905749607405414,3.4872449054644936,3.983804147812231,3.9577046011257826,1.2915599610900061,3.906862714790871,3.979785529911913,3.995801261882177,3.988299520991926,3.5109590965227255,1.6497573651927877,3.9299068074797057,3.630100735344253,3.9347937091184333,3.8406660347644306,3.99797253681414,3.9947116193993666,3.552916374736395,3.9588067905647613,3.564603190963439,3.350799541956988,3.9862276958172793,3.9729696242384764,3.9364689595966733,3.770260968728215,3.993863079751373,3.934226434494916,3.38322614206738,3.9766722977973337,2.8191918157807896,3.8986672080647526,3.243550893104212,3.992129412081187,3.9732196830691557,3.6677850775936296,3.7549243422118774,3.989130123975785,2.9180071479766703,3.9876933790199303,3.7734066472284846,3.965076469173654
generation12,1.0,1.0,3.0,1.0,4.0,2.0,3.3865110886806624,2.914674284463465,2.3607345058297695,3.5166718243684256,3.801732097847073,1.9094384851102952,3.499773956922546,3.388428242785115,3.3453229411093672,3.169739557014509,2.7841395489436813,1.5747152071120556,3.796494829853357,2.707462338973976,3.9148072517283548,2.928456111289818,3.1036598510924125,2.9703393964699027,2.7933676783269195,3.0391690907123476,3.621704900555152,2.0043546879642395,3.8944268276514604,3.2483948838081207,3.3095247253869853,2.659532983450451,3.8771240704999843,3.787633795143495,2.7488812817151076,2.9181242976883355,2.466160819009539,2.198567935854212,2.272357260920879,3.4185658239050576,2.563586492319577,2.6582069788887814,2.1416097495248807,3.127490020736481,1.9498753306642551,3.4040251044579914,2.5418112018667824,3.4430313936283046
generation13,4.0,0.0,2.0,0.0,1.0,1.0,0.6157991123603729,3.7822711488704153,2.3582857631338796,3.9282338286409026,3.831045577572881,0.14503585705212635,3.9587077447315604,3.533190811577035,3.6299403844393843,2.5626521081982294,3.7467084125574437,3.9935733898966173,3.6140611707700443,0.8926757853987745,3.7196390634003,3.9789079220193764,2.452247702970626,1.9645188556067759,3.8810099418179047,3.5124948222813352,3.232887750880151,0.26657792397041624,3.816099777943831,3.100780283189293,3.5267211490052666,0.36231584028569325,0.0701902219347217,3.8601082175473396,1.8422709230713288,3.4357869011815416,3.8834935545802676,3.8998871247638762,2.9302814255654956,1.9099838696643443,0.001319805425798931,2.1607068237905986,3.4235071732151825,0.7100867051078236,2.335605876665213,3.2321958994298283,3.9659494791459804,3.2890024970732763
generation14,3.0,2.0,3.0,1.0,1.0,3.0,3.8900108804832363,3.014406975745385,3.0559449560159253,3.569440403886029,3.793450316021673,2.583306069947068,3.4257477923079622,3.650187015237849,3.30618787212531,3.682050444933257,2.9172067935908577,2.9588818755583475,3.130958527240035,2.971381372568329,3.6908845602708866,2.9989669180205194,3.3594115451532995,3.1137542096821003,2.9427653460404053,3.251238431495622,2.7833493737107697,2.74960132690971,3.1595842845011193,3.028478916727406,3.7033809860787943,2.932530635741681,3.9174744993373034,3.6820386227576685,2.916084092556797,3.0768102217723854,2.842311541384551,2.9831831246013043,3.0222205063898873,3.2054334491637526,2.9607329516862726,3.026520484738806,2.9898880066612152,3.1272365401479307,2.967437026352827,3.5295025556243944,2.987338581963791,3.183536840816969
generation15,4.0,0.0,3.0,0.0,1.0,3.0,3.796784792146196,3.654964017592527,3.7124998007598635,3.961228923572865,3.92723007250776,1.1017476251108849,3.921166924792707,3.8524358569657666,3.885756146140366,3.9452179179158646,1.5945772842185189,3.9726746431501834,3.850159094482173,2.868800545513178,3.756459330576234,3.914196326838258,3.342947774935078,3.514716010126757,3.1598552787030125,3.3438057736760367,2.0088276587107936,1.75419441170158,3.960940271322478,3.6963350389508927,3.885656361799097,2.3061516173431422,3.402755564339719,3.7353102300177263,2.0384389516784984,3.330622347087506,2.8977335082038542,3.6939033104897443,3.288026393240822,3.3389491175750803,0.9962966770573742,3.631484397782552,2.7797132524638024,3.75544973178253,2.514393373408339,3.7693801062751566,3.1202776750136607,3.8797078030932135
generation16,0.0,0.0,4.0,4.0,4.0,4.0,3.9891989517411104,3.9503824863267076,3.986510365015301,3.993511245863124,3.9771694480184507,2.1195657148515346,3.9627113440717894,3.994463298772918,3.9953042145365125,3.995536098359986,3.4594847550908407,1.6469146356518394,3.991103811567067,3.881223626312211,3.9767092010248333,3.9814362877938625,3.9867375847790147,3.967017965371513,3.869810333205877,3.926100836922287,3.928284164766652,3.7116011712427524,3.991036781707342,3.988300796632922,3.961941303090654,3.947765532733314,3.9824874695431443,3.990086611497471,3.856579487712176,3.9932344740105687,3.772981898970051,3.9660164736553374,3.946814935517844,3.982051736678471,3.9585986168885525,3.982546510603233,3.8631720079756424,3.994170140153312,3.907565397542214,3.996781489138613,3.962808418373315,3.89350409539935
generation17,2.0,1.0,2.0,0.0,0.0,2.0,2.1321648565609346,1.946746835390319,2.7038954368134367,2.213323540428232,3.1221404416388734,1.853911909283903,1.9430894690226381,2.4412115151920744,2.2980946768467514,2.148222864684071,2.401075671996289,1.9844928455932154,2.315285628302153,2.001280497490886,2.825729404646287,1.987857605575111,2.046238479593817,1.966333906881497,2.014087529976898,1.380027173904943,2.8118424297668865,1.9318207227616582,2.1688541622660398,1.8451261929748766,2.136573197358,2.149353873276226,2.264107451506846,3.8452370666046725,1.966059165742678,2.2693825793113374,2.0031813487953354,2.03889473463322,2.1037232413991425,2.068294526539782,2.7492394607869257,2.8575215294490808,2.6685724402238664,2.267238343462996,1.980475883373536,2.7195625162445087,1.986807548157192,2.4351432947062497
generation18,1.0,1.0,4.0,2.0,4.0,4.0,3.9609380391670705,3.913916298353475,3.905785522491077,3.9816341752299103,3.882986324776395,2.9410436146400922,3.963099087992524,3.966846926796713,3.9942401859302925,3.9779185278222164,3.527327372395054,1.894891328459441,3.8913200366374583,3.3401322810635876,3.9183469694977227,3.870366393035933,3.9813548194340282,3.992819752766053,3.3890145839262145,3.92803714000869,3.259730477983625,3.2998500601953262,3.9898815195348325,3.982881919286484,3.891788526754633,3.660626048368358,3.9806621413049297,3.945486472518606,3.3988188403781483,3.923870123818476,2.8295766513162786,3.829544445112635,3.901864301885724,3.9806229034402887,3.8618116548037102,3.9052702079505694,3.4458686255821407,3.9672626023263895,3.896819431206635,3.980773600549913,3.844834687165253,3.9854836222104986
generation19,3.0,0.0,4.0,0.0,2.0,4.0,3.9864281436611813,3.7710427892486256,3.650336893922891,3.96415767448953,3.8979749456821873,0.6024609477399798,3.8465780303831587,3.955690064798753,3.967883573129431,3.9836841614950917,2.6133023634132315,3.1059285493649487,3.569342019477405,2.9277483411568435,3.4946572650538688,3.5974569362385425,3.9965277178888803,3.986048783476048,2.805987777914647,3.6705117677602335,2.9275710386503393,2.8009393958075206,3.983255113256538,3.9303669359875695,3.942931907945264,2.6361707874979685,3.9731742935415504,3.864065173103566,2.6637204212314396,3.9160747770020436,2.7162325124800777,3.2454426636227227,3.815125246880506,3.98563209450773,3.193777327074709,3.628844830054895,2.8910120434467963,3.9638087307425476,3.4730408029397983,3.9805535950541375,2.9053607766959333,3.7812912330245196
generation20,2.0,0.0,2.0,0.0,2.0,0.0,3.077629820505558,2.782086557631214,1.7943594996383747,3.553435809791514,3.607825117175438,0.5332146264993805,3.599173683509857,3.0959282307795495,3.0786086533803174,3.6692770488181794,1.596478973642567,1.970388503403796,2.558587565085464,1.9104786013223174,2.7345112588402047,2.0244319065685903,2.8818536839296054,2.434613473332845,1.6871752992429332,1.9292445699812666,1.560330121725663,1.532854819155241,2.792940366954267,2.4216652170975985,3.119988548699688,1.9219120286499203,1.7256694480214647,2.504566517153832,1.8378655481023134,2.0956534866146823,2.0057200656585477,1.97837037906292,1.7991960404079133,2.6259141912452146,1.876590290672543,2.071116073426037,1.8642805051728133,2.20673200507564,1.9218558018856389,3.0395922326590097,1.458329965979392,3.1292984695122494
generation21,4.0,2.0,3.0,0.0,2.0,3.0,3.1907281421306664,3.785935603308173,2.7655978675606736,3.1520065196860676,3.755906842529904,2.8391779272779405,3.868118327560714,3.1812090484116107,3.0875259534444064,3.088535710529541,2.2555611915180713,3.954069924760423,3.0512974133467425,2.6846885802142344,3.400916721220967,3.2304930533761578,2.7332288314701514,2.9676487380378243,2.0820148111783063,3.0042183632410078,2.7173561598457603,2.1599638078004046,3.126489221483672,3.0975083681300584,3.543898430100134,2.736915144731051,3.006425471057187,3.383298985376231,2.698459499361781,2.995348937834398,2.1662415005444022,3.4670151964727953,2.849896672835809,2.946939742979963,2.9134404714909916,2.858385854506278,2.7006604060597073,2.9918812500759286,2.8912109644920165,3.2363834327276413,2.9343032778833726,3.2486457871750645
generation22,4.0,0.0,4.0,3.0,4.0,3.0,3.9754287255394947,3.931021601457028,3.8181844117877493,3.972383771145973,3.878313653144158,1.9975925753522719,3.95421720242839,3.9825449253451466,3.98132073592918,3.9400470205074076,3.7454602861938695,3.9278525804851023,3.950418070459969,3.637306189672159,3.9591573400913025,3.912551218917312,3.9529238049992808,3.958314902525865,3.788368344459196,3.862390425701364,3.8614354155624317,3.4566302160551197,3.963312524931425,3.9232991730751627,3.864975646868289,3.775544595371761,3.9762123240372444,3.921750354172837,3.3138035811262547,3.9792850093516834,3.906807178399306,3.8822683737000894,3.66373745217245,3.894668583626194,3.757745095544164,3.7880168896285267,3.8517411220811995,3.9638777136832792,3.26483804937157,3.963528277272608,3.883954802237274,3.8752437455103927
generation23,4.0,4.0,4.0,1.0,4.0,4.0,3.983758005094519,3.941890444217344,3.939438877052866,3.9901804121940603,3.9106985944063966,3.8658168210245765,3.9919076323199,3.992196499623421,3.994334256423869,3.9884642182621355,3.899627600611066,3.9475360510272575,3.9871283200663927,3.92237451037463,3.9770837518721156,3.9622339175782977,3.987696055032091,3.9925405900707216,3.8710772247352474,3.9755830157761665,3.9258316140091365,3.304425136194305,3.9846581847089393,3.984126279969787,3.7577061249253974,3.85363629213951,3.97997252430211,3.974506747981769,3.6779594266532087,3.9877140427461915,3.790751466065821,3.8929461147175655,3.974433071881699,3.9653469422326437,3.851813762923894,3.907820953422667,3.823053868646514,3.9865012378014604,3.8676058343455493,3.9875723404159604,3.916510596408624,3.9903767924300397
generation24,1.0,1.0,2.0,0.0,2.0,1.0,3.074018388278628,2.537252837477032,1.9636999098960919,3.6092066023597917,3.4159483372869937,1.077022291091435,2.7325256783449574,3.3915775271673403,2.9990907536354596,3.6728018987079585,2.198708265310819,1.1853909459274676,2.7716231734647057,1.911094155423626,3.0919883327914617,1.969644861906949,2.655020470651483,2.7757160728531707,1.947224844271288,2.951019765973699,2.1059267127136825,1.9034212063184759,2.963846209320006,2.4451871211547243,2.7835950758734658,1.8985282028177193,3.2358143009746207,2.8757922290396243,1.869810850257071,2.8908942428492095,2.025424510565368,2.2662683113899322,2.413065087651073,2.849295429737575,2.161813584230617,1.894134286431249,2.6086742719144573,2.7164395112877324,1.7281754991662077,3.6697693215794454,2.08777269983138,3.006671610790732
generation25,2.0,2.0,3.0,1.0,2.0,3.0,2.9899286519670616,2.893390319136919,2.928657953216998,3.077067965381533,2.925585376237711,2.635079862206425,3.099932124394499,2.9191522908640457,2.966559684380101,2.988472012132864,2.586433346235335,3.5124004573075482,2.9906968202868796,2.3017686136241644,3.2921272923030487,2.9156763838430306,3.007283440680853,2.9965571707241274,3.0409895025613407,3.0443357641645123,2.3610423085378742,2.060263784557117,2.9994063678405376,3.03661508249432,2.9967061720873285,2.095231741646273,2.917423262174042,3.0541933270159123,2.2420851275398843,2.8859722390967386,3.1571679047027,2.984498176430506,2.9666990868235694,2.9699266087331946,2.0365061318494355,2.932209042871596,2.84075985183691,2.9281662676982125,2.945362150997443,2.915216510423314,2.585334841025714,3.0111824063056756
generation26,1.0,0.0,3.0,4.0,4.0,3.0,3.6440533321849506,3.142477947088936,3.316013615317183,3.7746712848835053,3.878424232027656,2.898130237534968,3.462638720296535,3.8623878777503466,3.813038395897356,3.499540730526278,2.8927594593309793,1.7318191766222621,3.6762644896806447,2.8803273907055376,3.570881971623424,3.02014222278828,3.132754262022031,3.561106650073203,2.722204402741542,3.7842361630903625,3.1902469775043647,2.7108526138154128,3.768956186319816,3.5859493389678834,3.8615255455451774,3.0844650502198934,3.9790581146625796,3.9197800186577614,3.0126412756878103,3.7541670822511177,2.8983416632490235,3.228631729542716,3.1090654918080354,3.2065323398320715,3.836895144999221,3.5074461256825016,3.099352049833565,3.537227647819579,3.0128546228825392,3.8173766193945786,2.93481034254672,3.4933908079766245
generation27,1.0,1.0,2.0,1.0,4.0,4.0,2.452296986383376,3.5602960058360344,1.3643387565343374,3.665698290457243,3.9129142626092643,0.9160424971136515,3.810513309494,3.5798102949341963,3.7321906168652577,3.4085979992086393,1.787953855826934,1.0618325187532567,3.245967888144169,2.0787982938559986,3.9725698640617426,1.9110230489664457,2.0430442781028435,2.1994466231777667,1.246756889074317,3.9561178730638766,2.4725621488183305,1.054936668323858,3.721959651559337,2.663871398962685,3.9017453392569608,1.7282954364655805,3.3751200119143783,3.8184660550234377,1.2159626257867258,3.2608624344890615,1.1052872067323278,3.932979337537362,2.4359147517027284,2.70366401434326,3.4584801161446417,2.444506413457292,1.8882394937200666,3.607428565448214,1.4969381215977078,3.8965709882244,1.1583829962651604,3.6979144810610243
generation28,3.0,0.0,4.0,1.0,3.0,4.0,3.9897623184970796,3.986741754648341,3.807637374537379,3.987535504903759,3.897896924421728,2.9304665360620867,3.956774795327403,3.986547006099102,3.997781669547604,3.9961743975447086,3.0099454746530276,3.108437832110621,3.8796362127006514,3.0796644692152837,3.9838483780289553,3.9505486574143664,3.9965966324977407,3.997602599258285,3.0596661443057163,3.9832491003169435,3.223426911220133,2.9336891228316135,3.994344411364274,3.9962310478637537,3.9432348477848382,3.0440437365838364,3.997465372742467,3.9718321687473317,3.153969357354051,3.950138819419822,3.0453148313822,3.8366570480894797,3.724369568655819,3.9961685250466865,3.212381388281912,3.979761390368483,3.012448076757638,3.9659009665158758,3.4719623015320966,3.991177444755868,3.2279732341226617,3.9564713485611334
generation29,4.0,4.0,4.0,0.0,3.0,3.0,3.9885158731503076,3.991666037376231,3.934032037104087,3.9935160388234205,3.974769916813027,3.072561704885226,3.9837963819224016,3.994078809483184,3.989627995163144,3.989874661404049,3.9432365711821973,3.984481692510753,3.994808039907571,3.8949641755050135,3.9673608417727184,3.9884421515820887,3.9830863759444908,3.99707828268318,3.92824444031332,3.975933834954128,3.967333800059494,3.7173566020301974,3.9942321305592228,3.986284649253678,3.967148230087311,3.8527388080897813,3.995476035954178,3.98539792530534,3.827131732734965,3.985941560709577,3.893284181893103,3.974258037808079,3.8885212681293555,3.9550618053160767,3.91008580072053,3.951658080657169,3.9687730248748383,3.9964623996791535,3.5531891470928487,3.9935815141672335,3.978996909781753,3.988870751504808
generation30,0.0,1.0,4.0,0.0,3.0,3.0,3.991705956249172,3.7442983897163624,3.8406135413538114,3.9902991770480547,3.9313281774075803,0.3319348336968305,3.9673681389815765,3.9679621962966847,3.970582353866002,3.9851957558639484,2.943861158129607,0.578198482134206,3.8467829019640623,3.2192974068837206,3.9251263738180238,3.871507940136108,3.9954810016326294,3.9912730601542252,2.0195461460360815,3.820592876154775,3.2071764490612424,2.306168961417471,3.9897913582123827,3.969958216781424,3.907566406906164,3.5362513849358383,3.993530038775962,3.8773777901847093,3.596842434503752,3.935883088590366,2.3315021034057977,3.524903585676625,3.930943864036935,3.974579817501461,3.4372542603034364,3.868343785212273,2.8345719741485467,3.950564843946659,3.1014163162907757,3.9821558507771604,3.845071375583078,3.917318583619425
generation31,2.0,3.0,2.0,2.0,2.0,3.0,2.343043914947608,2.220474727567252,2.529161186005578,2.9190884741424035,2.9419595122218176,1.985281646032219,2.7708510469192347,2.387522321086447,2.6539841103392385,2.5147756096494622,2.3163143775978883,2.001346823785553,2.9711084151741067,2.041168910383995,2.9763479158009987,2.2412158894388354,2.186705427072742,2.0952978340600135,2.004581181233934,2.9659530995225794,1.8690994282402145,1.9811382068219323,2.166780308155728,2.1463622172447847,2.9278407615332918,2.0886047374480454,2.617681229923962,2.99933621550481,2.036869398029544,2.977661163752651,1.9905142527332813,2.4005465411642164,2.889750313727957,2.4232822777155647,2.2864174974493365,2.463591742222846,2.1761566627027866,2.5793365613314743,2.1501317019935025,2.6646818594542996,2.2663754448497597,2.7188024418752037
generation32,3.0,0.0,4.0,1.0,4.0,3.0,3.97180380939981,3.946048740265475,3.7087516021673146,3.9921749657073202,3.9516722560901756,0.06260598374531964,3.8833271564199396,3.962360403977924,3.9326424398606323,3.920227111971431,2.1433097834157904,2.9482064791619003,3.933697706368385,3.4910143168071603,3.969670412422767,3.830663268741936,3.9846823805866176,3.9734972976720537,3.2237014562178876,3.469635852914893,2.7020694493938744,1.7088287896661005,3.9495370079867493,3.9662467359726232,3.911644170920713,2.3880464781064403,3.982007387475931,3.8955057455462656,2.735559305353621,3.9556683696542057,3.192313470358292,3.561011696327967,3.785026514505678,3.946235405499978,3.7440448487564093,3.640420002781609,2.951253534875806,3.9630839375910107,2.894159717631043,3.991217875488121,3.6780923640337795,3.9572540068373776
generation33,3.0,3.0,4.0,0.0,4.0,4.0,3.97373529648925,3.959373712261699,3.960809331793102,3.9864224672036332,3.9553594496755866,3.694674281704941,3.9448576832283564,3.963820466823998,3.982012432620079,3.9876232850968485,3.6923536745383068,3.5479519989389128,3.9622206724222813,3.704852321601515,3.934481888522185,3.88698094117558,3.9903568272544643,3.9937688896937593,3.648826604185921,3.9269725882716355,3.7744693051264258,3.3907094329097474,3.9775763074770625,3.981232065745284,3.8919787541867987,3.5775345961035083,3.9961008989910414,3.940670308513549,3.7020091211994353,3.9599415660685526,3.7087651900526506,3.8234271703316023,3.962815209466015,3.985339742926321,3.818924844537015,3.921724621621582,3.5755851612182785,3.96658080586818,3.91431082423513,3.9867527270861607,3.779350216860072,3.9726910023341375
generation34,2.0,2.0,1.0,3.0,2.0,1.0,3.620824575342621,2.2464959661560013,2.6506397840748166,3.500944725310801,3.2674278014920874,1.926697489926778,3.384316131594506,3.2612465453749957,3.0690567918437766,3.0245779974681866,2.4460847858945503,1.9780974434060639,2.801705016286606,2.178593428049156,3.031771522587215,1.9635234880462187,3.030177610871447,2.9957548707304023,2.0172957450645246,2.8799113829746963,2.4556153935705605,1.9924905221561888,3.305897519671739,3.0069851217745187,2.9187992268838547,2.7913282182059658,3.4149597911994682,3.3909640019467786,2.6706728292550843,3.0007161916127334,1.9878824262615713,2.0248286112681724,2.491125127740419,3.0413952031386593,2.8694012664604784,2.5823923433011684,2.5112220536677365,3.0323642115015184,1.9964563190936915,3.2381569065865423,2.236952961468373,3.484607500872111
generation35,3.0,0.0,2.0,0.0,1.0,4.0,3.5706394897556897,3.3044209232063735,3.7667916610382757,3.6990115426335834,3.8406137835549967,0.32624523452037535,3.8254312286861625,3.451479339887299,3.5976612833868327,3.5554708308172067,2.707553045881389,3.1087573715560994,3.470254357091327,2.9309245575677734,3.1638519425287637,3.0552825040051315,2.9423978963651485,3.2425998969762797,3.050663388957904,3.7052674496255027,3.012040589588031,1.7269599252370988,3.5865268117856024,3.1460644494569885,3.7463601807123235,2.914593212704696,2.352292053823528,3.846897114613492,2.654924867838296,3.3631025929077354,2.989048732183872,3.178752787894271,3.8514851284289473,3.116217447507871,2.81389812500491,3.4585313386083207,2.927046507050677,3.2862466371382295,3.7529984712904594,3.7574927308603376,2.9755316196656687,3.3466104973870006
